Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win APP,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover APP,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win APP,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover APP,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS APP,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone APP,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type APP,Start Type DUKE,To Zone APP,To Zone DUKE,Ungrouped,Notes,Flags
dukeappst,4292.507589127334,0.0,Labels,572,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4294.998610171668,0.0,Labels,573,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4297.863350873333,0.0,Labels,574,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4303.676010539,0.0,Labels,575,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4307.361100244665,0.0,Labels,576,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4309.263572627,0.0,Labels,577, ,,,,,,,,,,,,,,,Left,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4316.621087436999,0.0,Labels,578,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
dukeappst,4318.549646544667,0.0,Labels,579,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4320.3739306593325,0.0,Labels,580,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4322.134639352999,0.0,Labels,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
dukeappst,4323.531509070998,0.0,Labels,582,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4332.464688770332,0.0,Labels,583,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4341.599408818666,0.0,Labels,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,4344.481305831334,0.0,Labels,585,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4352.752019943333,0.0,Labels,586,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4354.290042049665,0.0,Labels,587,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4360.836520720332,0.0,Labels,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,4371.169503136999,0.0,Labels,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,4378.864033759998,0.0,Labels,590,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,4380.624612851334,0.0,Labels,591,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4395.790731341665,0.0,Labels,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,4400.2506156009995,0.0,Labels,593,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4405.257153262666,0.0,Labels,594,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4413.320318506667,0.0,Labels,595,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4415.704028248666,0.0,Labels,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,4418.933812186666,0.0,Labels,597,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,4421.249285679667,0.0,Labels,598,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,4422.781189815667,0.0,Labels,599,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4424.750611075998,0.0,Labels,600,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4428.259793283332,0.0,Labels,601,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4429.922850106001,0.0,Labels,602,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4435.169067247331,0.0,Labels,603,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4436.616409155999,0.0,Labels,604,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4438.318223599666,0.0,Labels,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
dukeappst,4439.7490597276665,0.0,Labels,606,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4441.615238274998,0.0,Labels,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,4445.757521196001,0.0,Labels,608,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,4447.198025288334,0.0,Labels,609,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4449.579701505667,0.0,Labels,610,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4452.306818926666,0.0,Labels,611,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4461.28531197,0.0,Labels,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,4471.662797404334,0.0,Labels,613,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4473.0159452046655,0.0,Labels,614,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4476.313526994665,0.0,Labels,615,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4491.129484440999,0.0,Labels,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
dukeappst,4492.122484762665,0.0,Labels,617,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4500.468137486666,0.0,Labels,618, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4505.412718935334,0.0,Labels,619,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
dukeappst,4506.765735554332,0.0,Labels,620,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4511.359527790998,0.0,Labels,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,4517.662970678332,0.0,Labels,622,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,4526.929261774999,0.0,Labels,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,4530.062763488332,0.0,Labels,624,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4533.496071132666,0.0,Labels,625,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4536.612725147334,0.0,Labels,626,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4539.460144060664,0.0,Labels,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
dukeappst,4544.180473836665,0.0,Labels,628,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4547.891165235333,0.0,Labels,629, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4553.169550210667,0.0,Labels,630,,,,,,,,,,,,,,,,,,From A25 DUKE,,"PC Win DUKE, CE DUKE",,,,,,,,,,,,To Circle DUKE,,,
dukeappst,4603.367342653332,0.0,Labels,631,,,,,,,,,,,,,,,,,,,,,,,,,PC,,,,,,,,", ",,
dukeappst,4619.047229997001,0.0,Labels,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,4623.700854772,0.0,Labels,633,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4625.096587825332,0.0,Labels,634,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4627.344696192666,0.0,Labels,635,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4628.834247701332,0.0,Labels,636,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4630.761300884999,0.0,Labels,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,4633.316050700332,0.0,Labels,638,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4636.578920496,0.0,Labels,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,4642.359933407667,0.0,Labels,640,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,4643.653487803665,0.0,Labels,641,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4645.491801659666,0.0,Labels,642,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4648.492659747664,0.0,Labels,643,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4655.925817763667,0.0,Labels,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To A25 DUKE,", ",,
dukeappst,4665.209697442666,0.0,Labels,645,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4667.020752511666,0.0,Labels,646,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4683.8787792546655,0.0,Labels,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,4694.131961261665,0.0,Labels,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,4698.697622956664,0.0,Labels,649,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,4705.818980357666,0.0,Labels,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", ",,
dukeappst,4710.703105126667,0.0,Labels,651,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,4715.926517186665,0.0,Labels,652,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,4717.628891733665,0.0,Labels,653,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4719.2489373846665,0.0,Labels,654,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4720.767729257667,0.0,Labels,655,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4724.284338726332,0.0,Labels,656,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,4728.185864983667,0.0,Labels,657,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,4733.065231301664,0.0,Labels,658,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,4738.890380916332,0.0,Labels,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
dukeappst,4746.913700832665,0.0,Labels,660,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,4750.639610493665,0.0,Labels,661,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4761.000090694333,0.0,Labels,662,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4769.121881184001,0.0,Labels,663,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4770.761087476667,0.0,Labels,664,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,4775.017727034667,0.0,Labels,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,4778.6968557479995,0.0,Labels,666,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4780.155056507,0.0,Labels,667,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,4782.5317877533325,0.0,Labels,668,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4783.999294108666,0.0,Labels,669,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4785.476312911333,0.0,Labels,670,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4787.094863722333,0.0,Labels,671, ,,,,,,,,,,,,,,,Middle,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4792.455997621666,0.0,Labels,672,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
dukeappst,4794.997897305999,0.0,Labels,673,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4796.595026493998,0.0,Labels,674,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4800.982330039333,0.0,Labels,675,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4803.785957240665,0.0,Labels,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,4809.131867665332,0.0,Labels,677,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4822.6823162893315,0.0,Labels,678,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4829.167862484001,0.0,Labels,679,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4837.238929716999,0.0,Labels,680, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4840.595884863,0.0,Labels,681,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, Chance DUKE, Shot DUKE",,,,,,,,,,,,To Circle DUKE,,,
dukeappst,4845.441796322333,0.0,Labels,682,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4847.074852253667,0.0,Labels,683,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4848.841433015001,0.0,Labels,684,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4850.4132147400005,0.0,Labels,685,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4855.565573170666,0.0,Labels,686, ,,,,,,,,,,,,,,,Right,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4864.515088822665,0.0,Labels,687,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
dukeappst,4868.395121664667,0.0,Labels,688,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4873.879793027665,0.0,Labels,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,4886.149636068334,0.0,Labels,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,4895.278363301999,0.0,Labels,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,4906.333070772001,0.0,Labels,692,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,4910.963235701333,0.0,Labels,693,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,4915.78405328,0.0,Labels,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
dukeappst,4920.670317588999,0.0,Labels,695,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,4928.3681156253315,0.0,Labels,696,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4934.026008502999,0.0,Labels,697,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,4936.098772809999,0.0,Labels,698,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,4945.461935682666,0.0,Labels,699,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,4949.860198894667,0.0,Labels,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,4954.746157465332,0.0,Labels,701,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,4957.8286170813335,0.0,Labels,702,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,4962.4448921369985,0.0,Labels,703,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,4966.961729581666,0.0,Labels,704, ,,,,,,,,,,,,,,,Left,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4974.3353431119995,0.0,Labels,705,,,,,,,,,,,,,,,,,,From A25 DUKE,,CE DUKE,ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,,,
dukeappst,4976.509722884334,0.0,Labels,706,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,4990.750805298666,0.0,Labels,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
dukeappst,5110.569593889664,0.0,Labels,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,5121.908870085665,0.0,Labels,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 APP,,", ",,
dukeappst,5135.915149566332,0.0,Labels,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid APP,,", ",,
dukeappst,5138.880003454665,0.0,Labels,711,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,5140.338295080333,0.0,Labels,712,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,5142.010792775331,0.0,Labels,713,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,5148.979547217665,0.0,Labels,714,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,5150.631609336333,0.0,Labels,715,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,5152.221016162999,0.0,Labels,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,5163.179021473332,0.0,Labels,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,5166.412832612001,0.0,Labels,718,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,,,,
dukeappst,5167.755576059666,0.0,Labels,719,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,5495.286864661999,0.0,Labels,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid APP,,", ",,
dukeappst,5498.7015689929995,0.0,Labels,721,,,,,,,,,,,,,,,,,From DMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,5504.300202033999,0.0,Labels,722,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,5509.501590396,0.0,Labels,723,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,5511.034222024999,0.0,Labels,724,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,5519.736002768665,0.0,Labels,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid DUKE,", ",,
dukeappst,5523.838497852331,0.0,Labels,726,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,5525.454847206666,0.0,Labels,727,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,5529.431509225333,0.0,Labels,728,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,5531.8673143356655,0.0,Labels,729,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,5535.237891416333,0.0,Labels,730,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,5538.827620712999,0.0,Labels,731,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,5556.842978393666,0.0,Labels,732,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,5558.429555799333,0.0,Labels,733,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,5563.084705269332,0.0,Labels,734,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,,To AMid DUKE,,,
dukeappst,5576.497062649998,0.0,Labels,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,5581.130786273334,0.0,Labels,736,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,5584.347601024666,0.0,Labels,737, ,,,,,,,,,,,,,,,Left,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,5594.201544705,0.0,Labels,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LC DUKE,,,", ",,
dukeappst,5595.477340924665,0.0,Labels,739,,,,,,,,,,,,,,,,,,From ,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,5599.747926729999,0.0,Labels,740,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,5602.108056833333,0.0,Labels,741,,,,,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,To D25 APP,,,,
dukeappst,5603.680556065666,0.0,Labels,742,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To DMid APP,,,,
dukeappst,5605.849738522,0.0,Labels,743,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,5611.977533450666,0.0,Labels,744,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,To A25 APP,,,,
dukeappst,5617.029921908334,0.0,Labels,745, ,,,,,,,,,,,,,,,Middle,From A25 APP,,,,,,,,,,,,,,,,,,
dukeappst,5621.168031563666,0.0,Labels,746,,,,,,,,,,,,,,,,,From A25 APP,,,"CE APP, Chance APP, Shot APP",,,,,,,,,,,,To Circle APP,,,
dukeappst,5623.323102071665,0.0,Labels,747,,,,,,,,,,,,,,,,,From A25 APP,,,,,,,,,,,,,,,,,,
dukeappst,5625.968283486665,0.0,Labels,748,,,,,,,,,,,,,,,,,From A25 APP,,,,,,,,,,,,,,,To D25 DUKE,,,
dukeappst,5631.830233181332,0.0,Labels,749,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,5634.9819523666665,0.0,Labels,750,,,,,,,,,,,,,,,,,,From D25 DUKE,,,,,,,,,,,,,,,,,
dukeappst,5636.538800801998,0.0,Labels,751,,,,,,,,,,,,,,,,,,From DMid DUKE,,,,,,,,,,,,,To AMid APP,,,,
dukeappst,5645.201216191997,0.0,Labels,752,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,,,,
dukeappst,5646.559566628333,0.0,Labels,753,,,,,,,,,,,,,,,,,From AMid APP,,,,,,,,,,,,,,,To DMid DUKE,,,
dukeappst,5649.150734684999,0.0,Labels,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To AMid DUKE,", ",,
dukeappst,5652.696548032332,0.0,Labels,755,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,To A25 DUKE,,,
dukeappst,5654.1662886,0.0,Labels,756, ,,,,,,,,,,,,,,,Middle,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,5661.495552868332,0.0,Labels,757,,,,,,,,,,,,,,,,,,From A25 DUKE,,"CE DUKE, Chance DUKE, Shot DUKE",,,,,,,,,,,,To Circle DUKE,,,
dukeappst,5663.955990280334,0.0,Labels,758,,,,,,,,,,,,,,,,,,From A25 DUKE,ACE,"CE DUKE, Goal DUKE",,,,,,,,,,,,To Circle DUKE,,,
dukeappst,5673.8995903489995,0.0,Labels,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,", ",,
dukeappst,368.71644444444445,0.0,End,1,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
dukeappst,429.8980060739982,0.0,End,2,,,,,,,,,,,,,,,,,,From AMid DUKE,,,,,,,,,,,,,,,,,
dukeappst,445.24458974600174,0.0,End,3,,,,,,,,,,,,,,,,,From D25 APP,,,,,,,,,,,,,,,,,,
