Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win WAKE,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover WAKE,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win WAKE,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover WAKE,BS Outcome - New BS DUKE,BS Outcome - New BS WAKE,Ball Start,Circle Entry,From Zone DUKE,From Zone WAKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type WAKE,To Zone DUKE,To Zone WAKE,Ungrouped,Notes,Flags
video 02 10 2022,2999.099424316999,10.599113899000713,BB WAKE,42,,,,,,,,,TOW AMid DUKE,,,TO DMid WAKE,,,BS 2,,,,,,"Ball Out, Turnover",,,,,,,,,,,To DMid WAKE,", , , , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW2 WAKE, Start DMid WAKE, BS2 WAKE, Regular Season, In Conf",,
video 02 10 2022,3065.498555407998,20.278300147557275,BB WAKE,43,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,To D25 WAKE,", , , , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, BS1 WAKE, Regular Season, In Conf",,
video 02 10 2022,3106.5993025990015,4.174175178776295,BB WAKE,44,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,BS 1,,,,,,"Turnover, Duel Lost",,,,,,,,,,,To D25 WAKE,", , , , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, BS1 WAKE, Regular Season, In Conf",,
video 02 10 2022,3117.199092448,12.673485329777577,BB WAKE,45,,,,,,,,,,,,,,,BS 1,,,,,,,,,,,,,,,,,To D25 WAKE,", , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, BS1 WAKE, Regular Season, In Conf",,
video 02 10 2022,3131.1987573629985,19.39871554200181,BB WAKE,46,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,BS 1,,,From D25 WAKE,,,"Interception, Turnover",,,,,,,,,,,"To D25 WAKE, To DMid WAKE",", , , , , Road Game, Q4, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, BS1 WAKE, Regular Season, In Conf",,
video 02 10 2022,3295.198288617,41.702614896998966,BB WAKE,47, ,,,,,,,,,,,,,,BS 2,Right,,"From DMid WAKE, From DMid WAKE, From A25 WAKE, From A25 WAKE",,"PC Win WAKE, CE WAKE, CE WAKE, PC Win WAKE",,,,,,,,,,,To Circle WAKE,"To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , , Road Game, Q4, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW2 WAKE, Start DMid WAKE, BS2 WAKE, Regular Season, In Conf",,
video 02 10 2022,3461.997938155999,31.32409836800025,BB WAKE,48,,,,,,,,,TOW D25 DUKE,,,TO A25 WAKE,,,BS 2,,,"From DMid WAKE, From AMid WAKE",,,"Foul Against, Turnover",,,,,,,,,,,"To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, Start DMid WAKE, BS2 WAKE, Regular Season, In Conf",,
video 02 10 2022,3560.3995266290003,20.58140670433295,BB WAKE,49,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,BS 2,,,From DMid WAKE,,,"Interception, Turnover",,,,,,,,,,,"To DMid WAKE, To D25 WAKE",", , , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW2 WAKE, Start DMid WAKE, BS2 WAKE, Regular Season, In Conf",,
video 02 10 2022,3757.3025,11.46656666666695,BB WAKE,50,,,,,BW DMid DUKE,,,BL AMid WAKE,,,,,,,,,,"From D25 WAKE, From DMid WAKE",,,"Interception, Turnover",,,,,,,,,,,"To D25 WAKE, To DMid WAKE, To AMid WAKE",", , , , , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,3808.992822222222,6.606558678777674,BB WAKE,51,,,,,,,,,TOW DMid DUKE,,,TO AMid WAKE,,,BS 4,,,"From A25 WAKE, From A25 WAKE",,,"Foul Against, Turnover",,,,,,,,,,,"To A25 WAKE, To AMid WAKE, To A25 WAKE",", , , , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW4 WAKE, Start A25 WAKE, BS4 WAKE, Regular Season, In Conf",,
video 02 10 2022,4187.69971102,22.799127550997582,BB WAKE,52, ,,,,,,,,TOW D25 DUKE,,,TO A25 WAKE,,,,Right,,"From D25 WAKE, From D25 WAKE, From AMid WAKE, From A25 WAKE, From A25 WAKE",,"CE WAKE, CE WAKE","ACE-0 WAKE, Foul Against, Turnover",,,,,,,,,,To Circle WAKE,"To D25 WAKE, To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , , , , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,4237.199712959999,17.736642595556987,BB WAKE,53,,,,,BW AMid DUKE,,,BL DMid WAKE,,,,,,,BS 1,,,From D25 WAKE,,,"Interception, Turnover",,,,,,,,,,,"To D25 WAKE, To DMid WAKE",", , , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, BS1 WAKE, Regular Season, In Conf",,
video 02 10 2022,4264.799261971998,15.84749358355748,BB WAKE,54,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,,,,,To D25 WAKE,", , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, BS1 WAKE, Regular Season, In Conf",,
video 02 10 2022,4339.298626238001,38.09979927699624,BB WAKE,55,,,,,,,,,TOW DMid DUKE,,,TO AMid WAKE,,,BS 2,,,"From DMid WAKE, From D25 WAKE, From DMid WAKE, From AMid WAKE",,,"Ball Out, Turnover",,,,,,,,,,,"To DMid WAKE, To D25 WAKE, To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW2 WAKE, Start DMid WAKE, BS2 WAKE, Regular Season, In Conf",,
video 02 10 2022,4412.799072904001,19.152514433998476,BB WAKE,56,,,,,,,,,TOW A25 DUKE,,,TO D25 WAKE,,,BS 1,,,,,,"Foul Against, Turnover",,,,,,,,,,,To D25 WAKE,", , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, BS1 WAKE, Regular Season, In Conf",,
video 02 10 2022,4562.899627649998,21.29782919000263,BB WAKE,57,,,,,BW AMid DUKE,,,BL DMid WAKE,,,,,,,BS 2,,,,,,"Interception, Turnover",,,,,,,,,,,To DMid WAKE,", , , , Road Game, Q4, DUKE 0 - 3  WAKE, DUKE 11v11 WAKE, BW2 WAKE, Start DMid WAKE, BS2 WAKE, Regular Season, In Conf",,
video 02 10 2022,16.7503,9.449770019999157,BB Transition WAKE,1,,,,,,,,,,,,,,NewBS A25 WAKE,,,From D25 DUKE,,,,,Long Corner,,,,,,,,,,To A25 WAKE,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW4 WAKE, Start A25 WAKE, Regular Season, In Conf",,
video 02 10 2022,163.76638888888888,5.434406564110816,BB Transition WAKE,2,,,,,,,,,,,,,,NewBS D25 WAKE,,,From A25 DUKE,,,,,Sideline,,,,,,,,,,To D25 WAKE,", , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,439.60637777777777,7.406444917221393,BB Transition WAKE,3,,,,,,,,,TOW AMid DUKE,,,TO DMid WAKE,,,,,From AMid DUKE,,,,"Ball Out, Turnover",,,,,,,,,,,To DMid WAKE,", , , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,492.59903127399986,17.599517557998524,BB Transition WAKE,4,,,,,BW DMid DUKE,,,BL AMid WAKE,,,,,,,,,From A25 DUKE,"From D25 WAKE, From DMid WAKE",,,"Interception, Turnover",,,,,,,,,,,"To D25 WAKE, To DMid WAKE, To AMid WAKE",", , , , , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,605.3977486469996,12.951129130778213,BB Transition WAKE,5,,,,,BW AMid DUKE,,,BL DMid WAKE,,,,,,,,,From A25 DUKE,From D25 WAKE,,,"Interception, Turnover",,,,,,,,,,,"To D25 WAKE, To DMid WAKE",", , , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,623.1990478009997,5.199934160999987,BB Transition WAKE,6,,,,,,,,,TOW A25 DUKE,,,TO D25 WAKE,,,,,From A25 DUKE,,,,"Foul Against, Turnover",,,,,,,,,,,To D25 WAKE,", , , DUKE 11v11 WAKE, In Conf, Road Game, Q1, Regular Season, DUKE 0 - 0  WAKE",,
video 02 10 2022,681.9993609859997,5.998732343998654,BB Transition WAKE,7,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,,,From A25 DUKE,From D25 WAKE,,,"Interception, Turnover",,,,,,,,,,,"To D25 WAKE, To DMid WAKE",", , , , Road Game, Q1, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,962.2464888888888,9.485455555555632,BB Transition WAKE,8,,,,,BW DMid DUKE,,,BL AMid WAKE,,,,,,,,,From DMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,,To AMid WAKE,", , , Road Game, DUKE 0 - 0  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW3 WAKE, Start AMid WAKE, Regular Season, In Conf",,
video 02 10 2022,1025.2025444444444,5.997485256554228,BB Transition WAKE,9,,,,,,,,,,,,,,NewBS A25 WAKE,,,,From AMid WAKE,,,,Free Hit,,,,,,,,,,"To AMid WAKE, To A25 WAKE",", , , , Road Game, Q2, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW3 WAKE, Start AMid WAKE, Regular Season, In Conf",,
video 02 10 2022,1074.7993743369984,12.700712647002774,BB Transition WAKE,10,,,,,,,,,,,,,,NewBS D25 WAKE,,,From A25 DUKE,,,,,Sideline,,,,,,,,,,To D25 WAKE,", , Road Game, Q2, DUKE 0 - 0  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1159.298795956,11.304911749999746,BB Transition WAKE,11,,,,,,,,,,,,,,NewBS AMid WAKE,,,,"From DMid WAKE, From AMid WAKE",,,,Sideline,,,,,,,,,,"To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , Road Game, DUKE 0 - 0  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,1362.799644618999,19.039033158778693,BB Transition WAKE,12,,,,,BW AMid DUKE,,,BL DMid WAKE,,,,,,,,,From AMid DUKE,"From DMid WAKE, From D25 WAKE",,,"Interception, Turnover",,,"Show - Press, Show - Press, Show - Press, Show - Press",,,,,,,,"To DMid WAKE, To D25 WAKE, To DMid WAKE",", , , , , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,1431.8999225059986,5.658177494001393,BB Transition WAKE,13,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,,,From A25 DUKE,,,,"Interception, Turnover",,,,,,,,,,,To D25 WAKE,", , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1450.2995406969992,16.60139142500111,BB Transition WAKE,14,,,,,,,,,,,,,,NewBS D25 WAKE,,,From A25 DUKE,,,,,Free Hit,,,,,,,,,,To D25 WAKE,", , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1525.799522218,16.29823446399996,BB Transition WAKE,15, ,,,,BW D25 DUKE,,,BL A25 WAKE,,,,,,,,Middle,From AMid DUKE,"From DMid WAKE, From AMid WAKE, From A25 WAKE, From A25 WAKE",,"CE WAKE, Chance WAKE, CE WAKE, Shot WAKE","Interception, Turnover",,,,,,,,,,To Circle WAKE,"To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , , , Road Game, Q2, DUKE 0 - 1  WAKE, DUKE 11v11 WAKE, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,1547.764788888889,11.769822222222274,BB Transition WAKE,16,,,,,BW D25 DUKE,,,BL A25 WAKE,,,,,,,,,,From AMid WAKE,,,"Turnover, Duel Lost",,,,,,,,,,,"To AMid WAKE, To A25 WAKE",", , , , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW3 WAKE, Start AMid WAKE, Regular Season, In Conf",,
video 02 10 2022,1569.9765333333332,17.220476416664724,BB Transition WAKE,17, ,,,,,,,,TOW D25 DUKE,,,TO A25 WAKE,,,,Left,From A25 DUKE,"From D25 WAKE, From DMid WAKE, From DMid WAKE, From A25 WAKE, From A25 WAKE",,"CE WAKE, CE WAKE","ACE-0 WAKE, Foul Against, Turnover",,,,,,,,,,To Circle WAKE,"To D25 WAKE, To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , , , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1634.4986682979986,14.278842813112533,BB Transition WAKE,18,,,,,BW D25 DUKE,,,BL A25 WAKE,,,,,,,,,From AMid DUKE,"From DMid WAKE, From AMid WAKE",,,"Turnover, Duel Lost",,,"Show - Outlet, Show - Outlet, Show - Outlet",,,,,,,,"To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,1677.5981974140002,19.701880701999016,BB Transition WAKE,19, ,,,,,,,,,,,,,,,Middle,From DMid DUKE,"From AMid WAKE, From A25 WAKE, From A25 WAKE, From A25 WAKE",ACE,"Circle Pass WAKE, CE WAKE, Goal WAKE, CE WAKE",,,,,,,,,,,To Circle WAKE,"To AMid WAKE, To A25 WAKE",", , , , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, Start Interception, BW3 WAKE, Start AMid WAKE, Regular Season, In Conf",,
video 02 10 2022,1907.999158271999,16.299845832998926,BB Transition WAKE,20,,,,,BW D25 DUKE,,,BL A25 WAKE,,,,,,,,,From A25 DUKE,"From D25 WAKE, From DMid WAKE, From AMid WAKE",,,"End Line, Turnover",,,,,,,,,,,"To D25 WAKE, To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , , Road Game, Q2, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,2210.643288888889,8.616522222222102,BB Transition WAKE,21,,,,,,,,,,,,,,NewBS DMid WAKE,,,From A25 DUKE,From D25 WAKE,,,,Sideline,,,,,,,,,,"To D25 WAKE, To DMid WAKE",", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,2272.5443555555557,11.65714152644523,BB Transition WAKE,22,,,,,,,,,,,,,,NewBS AMid WAKE,,,From AMid DUKE,From DMid WAKE,,,,Free Hit,,,,,,,,,,"To DMid WAKE, To AMid WAKE",", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,2315.4565555555555,5.8527666666668665,BB Transition WAKE,23,,,,,BW DMid DUKE,,,BL AMid WAKE,,,,,,,,,From DMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,,To AMid WAKE,", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW3 WAKE, Start AMid WAKE, Regular Season, In Conf",,
video 02 10 2022,2851.026877777778,5.1739280422216325,BB Transition WAKE,24,,,,,,,,,,,,,,NewBS A25 WAKE,,,,,,,,Free Hit,,,,,,,,,,To A25 WAKE,", , , Road Game, Q3, DUKE 0 - 2  WAKE, DUKE 11v11 WAKE, BW4 WAKE, Start A25 WAKE, Regular Season, In Conf",,
video 02 10 2022,2910.6983552209986,12.5507336678902,BB Transition WAKE,25,,,,,BW AMid DUKE,,,BL DMid WAKE,,,,,,,,,From A25 DUKE,From D25 WAKE,,,"Turnover, Duel Lost",,,,,,,,,,,"To D25 WAKE, To DMid WAKE",", , , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,3090.5991470529975,4.384641835891216,BB Transition WAKE,26,,,,,BW AMid DUKE,,,BL DMid WAKE,,,,,,,,,From AMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,,To DMid WAKE,", , , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, Start Interception, Regular Season, In Conf",,
video 02 10 2022,3456.3994481570003,4.80014197400169,BB Transition WAKE,27,,,,,,,,,TOW AMid DUKE,,,TO DMid WAKE,,,,,From AMid DUKE,,,,"Foul Against, Turnover",,,,,,,,,,,To DMid WAKE,", , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,3496.8978022429988,18.900831281997398,BB Transition WAKE,28,,,,,,,,,TOW A25 DUKE,,,TO D25 WAKE,,,,,From DMid DUKE,From DMid WAKE,,,"Ball Out, Turnover",,,,,,,,,,,"To DMid WAKE, To D25 WAKE",", , , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,3789.6978279339983,21.294994288223734,BB Transition WAKE,29,,,,,,,,,,,,,,NewBS A25 WAKE,,,From DMid DUKE,"From AMid WAKE, From DMid WAKE, From AMid WAKE",,,,Free Hit,,,,,,,,,,"To AMid WAKE, To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW3 WAKE, Start AMid WAKE, Regular Season, In Conf",,
video 02 10 2022,3820.514577777778,18.18455353821946,BB Transition WAKE,30,,,,,,,,,TOW A25 DUKE,,,TO D25 WAKE,,,,,From AMid DUKE,From DMid WAKE,,,"Ball Out, Turnover",,,,,,,,,,,"To DMid WAKE, To D25 WAKE",", , , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW2 WAKE, Start DMid WAKE, Regular Season, In Conf",,
video 02 10 2022,4316.1682,8.778188888888508,BB Transition WAKE,31,,,,,,,,,TOW AMid DUKE,,,TO DMid WAKE,,,,,From A25 DUKE,From D25 WAKE,,,"Foul Against, Turnover",,,,,,,,,,,"To D25 WAKE, To DMid WAKE",", , , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,4332.1990581850005,8.301640048997797,BB Transition WAKE,32,,,,,,,,,,,,,,NewBS D25 WAKE,,,From A25 DUKE,From D25 WAKE,,,,Free Hit,,,,,,,,,,"To D25 WAKE, To DMid WAKE",", , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,4389.099668825998,4.03934228511298,BB Transition WAKE,33,,,,,BW DMid DUKE,,,BL AMid WAKE,,,,,,,,,From D25 DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,,To AMid WAKE,", , , Road Game, DUKE 0 - 3  WAKE, Q4, DUKE 11v11 WAKE, Start Interception, BW3 WAKE, Start AMid WAKE, Regular Season, In Conf",,
video 02 10 2022,12.7503,13.449770019999157,BW4 WAKE,1,,,,,,,,,,,,,,NewBS A25 WAKE,,,,,,,,Long Corner,,,,,,,,,,,", Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW4 WAKE, Start A25 WAKE, Regular Season, In Conf",,
video 02 10 2022,20.424010682000652,5.9999678549993405,BW4 WAKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, Start A25 WAKE, BW4 WAKE",,
video 02 10 2022,2848.8069276600004,7.393878159999076,BW4 WAKE,3,,,,,,,,,,,,,,NewBS A25 WAKE,,,,,,,,Free Hit,,,,,,,,,,,", Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW4 WAKE, Start A25 WAKE, Regular Season, In Conf",,
video 02 10 2022,159.76638888888888,9.434406564110816,BW1 WAKE,1,,,,,,,,,,,,,,NewBS D25 WAKE,,,,,,,,Sideline,,,,,,,,,,,", Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,163.33485997700006,5.999967629999446,BW1 WAKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, BW1 WAKE",,
video 02 10 2022,488.7912234410013,21.407325390997073,BW1 WAKE,3,,,,,BW DMid DUKE,,,BL AMid WAKE,,,,,,,,,,"From D25 WAKE, From DMid WAKE",,,"Interception, Turnover",,,,,,,,,,,"To DMid WAKE, To AMid WAKE",", , , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,504.5043465759996,6.992112407999116,BW1 WAKE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, BW1 WAKE",,
video 02 10 2022,601.5546162389999,16.79426153877796,BW1 WAKE,5,,,,,BW AMid DUKE,,,BL DMid WAKE,,,,,,,,,,From D25 WAKE,,,"Interception, Turnover",,,,,,,,,,,To DMid WAKE,", , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,612.3488777777778,6.0,BW1 WAKE,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, BW1 WAKE",,
video 02 10 2022,621.4006263699997,6.998355591999939,BW1 WAKE,7,,,,,,,,,TOW A25 DUKE,,,TO D25 WAKE,,,,,,,,,"Foul Against, Turnover",,,,,,,,,,,,", , DUKE 11v11 WAKE",,
video 02 10 2022,622.6003039139995,6.699908016000677,BW1 WAKE,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, BW1 WAKE",,
video 02 10 2022,680.2000373769994,7.798055952998993,BW1 WAKE,9,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,,,,From D25 WAKE,,,"Interception, Turnover",,,,,,,,,,,To DMid WAKE,", , , Road Game, DUKE 0 - 0  WAKE, Q1, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,682.2047619290001,6.5937207920002265,BW1 WAKE,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, BW1 WAKE",,
video 02 10 2022,1070.9637104289993,16.53637655500188,BW1 WAKE,11,,,,,,,,,,,,,,NewBS D25 WAKE,,,,,,,,Sideline,,,,,,,,,,,", Road Game, DUKE 0 - 0  WAKE, Q2, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1430.2001731369994,7.357926863000557,BW1 WAKE,12,,,,,BW A25 DUKE,,,BL D25 WAKE,,,,,,,,,,,,,"Interception, Turnover",,,,,,,,,,,,", , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1431.5581,6.240955802999451,BW1 WAKE,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, BW1 WAKE",,
video 02 10 2022,1448.6004021869992,18.300529935001123,BW1 WAKE,14,,,,,,,,,,,,,,NewBS D25 WAKE,,,,,,,,Free Hit,,,,,,,,,,,", Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1567.8029317479998,19.394078001998196,BW1 WAKE,15, ,,,,,,,,TOW D25 DUKE,,,TO A25 WAKE,,,,Left,,"From D25 WAKE, From DMid WAKE, From DMid WAKE, From A25 WAKE, From A25 WAKE",,"CE WAKE, CE WAKE","ACE-0 WAKE, Foul Against, Turnover",,,,,,,,,,To Circle WAKE,"To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , , , Road Game, DUKE 0 - 1  WAKE, Q2, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1581.407563080001,6.1896102249991145,BW1 WAKE,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, BW1 WAKE",,
video 02 10 2022,1904.207798037999,20.091206066998893,BW1 WAKE,17,,,,,BW D25 DUKE,,,BL A25 WAKE,,,,,,,,,,"From D25 WAKE, From DMid WAKE, From AMid WAKE",,,"End Line, Turnover",,,,,,,,,,,"To DMid WAKE, To AMid WAKE, To A25 WAKE",", , , , , Road Game, DUKE 0 - 2  WAKE, Q2, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
video 02 10 2022,1918.5675379110005,6.732767986999988,BW1 WAKE,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 WAKE, BW1 WAKE",,
video 02 10 2022,2206.643288888889,12.616522222222102,BW1 WAKE,19,,,,,,,,,,,,,,NewBS DMid WAKE,,,,From D25 WAKE,,,,Sideline,,,,,,,,,,To DMid WAKE,", , Road Game, DUKE 0 - 2  WAKE, Q3, DUKE 11v11 WAKE, BW1 WAKE, Start D25 WAKE, Regular Season, In Conf",,
