Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Rich,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Rich,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Rich,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Rich,BS Outcome - New BS DUKE,BS Outcome - New BS Rich,Ball Start,Circle Entry,From Zone DUKE,From Zone Rich,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type Rich,To Zone DUKE,To Zone Rich,Ungrouped,Notes,Flags
UR v Duke,2172.1807444444444,7.220150589557306,BB Transition DUKE,27, ,,,,,,,,,,,,,,,Middle,"From A25 DUKE, From A25 DUKE",From D25 Rich,,"CE DUKE, PS Win DUKE, PS Win DUKE, CE DUKE",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",,", , , Home Game, DUKE 2 - 1  Rich, Q2, DUKE 11v11 Rich, Start Interception, BW4 DUKE, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,2243.3968382090015,13.104149972999494,BB Transition DUKE,28,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,From AMid Rich,,,,Free Hit,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , Home Game, Q2, DUKE 3 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,2339.298690046001,4.902180340994164,BB Transition DUKE,29,,,,,,,,,,,,,,,,,,From A25 Rich,,,,,,,,,,,,,To D25 DUKE,,", Home Game, DUKE 3 - 1  Rich, Q2, DUKE 11v11 Rich, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,2395.0989968899926,7.801825121004185,BB Transition DUKE,30,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,From AMid Rich,,,,Free Hit,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , Home Game, DUKE 3 - 1  Rich, Q2, DUKE 11v11 Rich, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,2589.4991484699945,13.74558486333899,BB Transition DUKE,31,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,,"From DMid DUKE, From AMid DUKE",From DMid Rich,,,"Turnover, Interception",,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,", , , , , Home Game, DUKE 5 - 1  Rich, Q3, DUKE 11v11 Rich, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,2607.198343123001,21.462734654776796,BB Transition DUKE,32,,,,,,BW DMid Rich,BL AMid DUKE,,,,,,,,,,"From AMid DUKE, From DMid DUKE",From DMid Rich,,,"Turnover, Interception",,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",,", , , , , Home Game, DUKE 5 - 1  Rich, BW1 Rich, Q3, Start Interception, DUKE 11v11 Rich, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,2732.468299804997,9.62950017700041,BB Transition DUKE,33,,,,,,,,,,TOW AMid Rich,TO DMid DUKE,,,,,,From D25 DUKE,,,,"Turnover, Foul Against",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , , Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,2775.198874633998,16.802915335998023,BB Transition DUKE,34,,,,,,,,,,,,,NewBS DMid DUKE,,,,"From D25 DUKE, From DMid DUKE",,,,,Free Hit,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",,", , , , , Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,2913.2026505330014,5.811549466998713,BB Transition DUKE,35,,,,,,BW A25 Rich,BL D25 DUKE,,,,,,,,,,From D25 DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , , Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,2925.1523012509974,15.346064741998362,BB Transition DUKE,36, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,,Right,"From D25 DUKE, From D25 DUKE, From DMid DUKE, From A25 DUKE, From A25 DUKE",,,Circle Pass DUKE,"Turnover, Foul Against",,,Show - Tendency,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",,", , , , , , , , , Home Game, Q3, DUKE 5 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,2956.241752260998,8.174025516779693,BB Transition DUKE,37,,,,,,BW AMid Rich,BL DMid DUKE,,,,,,,,,,From D25 DUKE,From A25 Rich,,,"Turnover, Interception",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , Home Game, DUKE 5 - 1  Rich, Q3, DUKE 11v11 Rich, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,2970.596804502,13.903150546999314,BB Transition DUKE,38,,,,,,,,,,,,,NewBS DMid DUKE,,,,From D25 DUKE,From A25 Rich,,,,Sideline,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , Home Game, DUKE 5 - 1  Rich, BW3 Rich, Q3, Start Interception, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3189.899079156996,14.200882396004545,BB Transition DUKE,39,,,,,,,,,,,,,NewBS DMid DUKE,,,,,,,,,Sideline,,,,,,,,,To DMid DUKE,,", , , Home Game, DUKE 6 - 1  Rich, Q3, DUKE 11v11 Rich, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,3238.4993519119985,26.49860714499937,BB Transition DUKE,40, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From D25 DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",,,"Circle Pass DUKE, CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, End Line",,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , , , , , Home Game, DUKE 6 - 1  Rich, Q3, DUKE 11v11 Rich, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3402.996424742,11.103670585998316,BB Transition DUKE,41,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,From AMid Rich,,,,Free Hit,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , Home Game, DUKE 6 - 1  Rich, Q4, DUKE 11v11 Rich, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,3427.599380740001,19.916088064000633,BB Transition DUKE,42,,,,,,,,,,,,,NewBS AMid DUKE,,,,From DMid DUKE,From DMid Rich,,,,Free Hit,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , Home Game, DUKE 6 - 1  Rich, BW1 Rich, Q4, Start Interception, DUKE 11v11 Rich, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,3482.2960467899966,7.682160567999745,BB Transition DUKE,43,,,,,,BW AMid Rich,BL DMid DUKE,,,,,,,,,,From D25 DUKE,From A25 Rich,,,"Turnover, Interception",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , Home Game, Q4, DUKE 6 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3496.8247444444446,11.275628685556967,BB Transition DUKE,44,,,,,,,,,,,,,NewBS AMid DUKE,,,,,From DMid Rich,,,,Free Hit,,,,,,,,,To AMid DUKE,,", , Home Game, DUKE 6 - 1  Rich, BW2 Rich, Q4, Start Interception, DUKE 11v11 Rich, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,3534.399353984999,16.140233681001973,BB Transition DUKE,45, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From D25 DUKE, From D25 DUKE, From DMid DUKE, From A25 DUKE, From A25 DUKE",From A25 Rich,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, End Line",,,Show - Tendency,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , , , Home Game, DUKE 6 - 1  Rich, BW3 Rich, Q4, Start Interception, DUKE 11v11 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3580.5988955909993,10.19750233200375,BB Transition DUKE,46,,,,,,,,,,TOW DMid Rich,TO AMid DUKE,,,,,,,From DMid Rich,,,"Ball Out, Turnover",,,,,,,,,,To AMid DUKE,,", , , Home Game, DUKE 6 - 1  Rich, Q4, DUKE 11v11 Rich, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,3808.8987253169958,14.738342473001467,BB Transition DUKE,47,,,,,,,,,,,,,NewBS D25 DUKE,,,,,From A25 Rich,,,,Free Hit,,,,,,,,,To D25 DUKE,,", , Home Game, Q4, BW1 Rich, DUKE 11v11 Rich, DUKE 7 - 1  Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,3955.7931777777776,8.220390900221446,BB Transition DUKE,48,,,,,,,,,,,,,NewBS A25 DUKE,,,,From AMid DUKE,From D25 Rich,,,,Free Hit,,,,,,,,,"To AMid DUKE, To A25 DUKE",,", , , Home Game, DUKE 7 - 1  Rich, Q4, DUKE 11v11 Rich, Start Foul For, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,4003.099319559002,13.02376798399655,BB Transition DUKE,49,,,,,,,,,,TOW AMid Rich,TO DMid DUKE,,,,,,,From D25 Rich,,,"Turnover, Foul Against",,,,,,,,,,To DMid DUKE,,", , , Home Game, DUKE 7 - 1  Rich, Q4, DUKE 11v11 Rich, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,4026.336277777778,10.463615922222289,BB Transition DUKE,50, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,Right,"From AMid DUKE, From A25 DUKE, From A25 DUKE",From DMid Rich,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , Home Game, DUKE 7 - 1  Rich, Q4, DUKE 11v11 Rich, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,4220.516466666667,12.794650815334535,BB Transition DUKE,51,,,,,,,,,,,,,NewBS DMid DUKE,,,,"From D25 DUKE, From DMid DUKE",From AMid Rich,,,,Sideline,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",,", , , , Home Game, DUKE 8 - 1  Rich, Q4, DUKE 11v11 Rich, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,4263.199065095995,8.427201570671969,BB Transition DUKE,52,,,,,,BW AMid Rich,BL DMid DUKE,,,,,,,,,,,From DMid Rich,,,"Turnover, Interception",,,,,,,,,,To DMid DUKE,,", , , Home Game, Q4, BW2 Rich, DUKE 11v11 Rich, DUKE 8 - 1  Rich, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,4321.298163811999,5.50187676200494,BB Transition DUKE,53,,,,,,,,,,,,,NewBS D25 DUKE,,,,,From A25 Rich,,,,Sideline,,,,,,,,,To D25 DUKE,,", , Home Game, DUKE 8 - 1  Rich, Q4, DUKE 11v11 Rich, BW3 Rich, Start D25 DUKE, Regular Season, In Conf",,
UR v Duke,4382.2616759950015,7.834430638999947,BB Transition DUKE,54,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,,,From AMid DUKE,From DMid Rich,,,"Turnover, End Line",,,,,,,,,,"To AMid DUKE, To A25 DUKE",,", , , , Home Game, DUKE 8 - 1  Rich, BW2 Rich, Q4, Start Interception, DUKE 11v11 Rich, Start AMid DUKE, Regular Season, In Conf",,
UR v Duke,4416.221766666667,20.215522222222717,BB Transition DUKE,55, ,,,,,,,,,,,,,,,Middle,"From DMid DUKE, From AMid DUKE, From AMid DUKE, From A25 DUKE",From AMid Rich,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , Home Game, DUKE 8 - 1  Rich, Q4, DUKE 11v11 Rich, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, In Conf",,
UR v Duke,146.9708222222222,41.22686164778179,BB DUKE,1, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,BS 2,Right,"From DMid DUKE, From D25 DUKE, From DMid DUKE, From D25 DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, End Line",,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , , , , , , , Home Game, Q1, DUKE 0 - 0  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,282.9995660149955,20.800664949007285,BB DUKE,2,,,,,,,,,,,,,NewBS AMid DUKE,,BS 3,,"From AMid DUKE, From DMid DUKE",,,,,Sideline,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",,", , , , , Home Game, Q1, DUKE 0 - 0  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,302.89918921399845,6.627788563779347,BB DUKE,3,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,BS 3,,"From AMid DUKE, From AMid DUKE",,,,"Turnover, Interception",,,,,,,,,,"To AMid DUKE, To A25 DUKE",,", , , , Home Game, Q1, DUKE 0 - 0  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,384.17036666666667,32.71435555555553,BB DUKE,4, ,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,BS 2,Left,"From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Duel Lost",,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,431.5988740579977,32.60133384800497,BB DUKE,5,,,,,,,,,,,,,NewBS AMid DUKE,,BS 3,,"From AMid DUKE, From DMid DUKE",,,,,Free Hit,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",,", , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,463.3993854189971,16.45285177200367,BB DUKE,6, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,BS 3,Middle,"From AMid DUKE, From AMid DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, Foul Against",,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,523.299336844993,12.906020551000438,BB DUKE,7,,,,,,,,,,TOW DMid Rich,TO AMid DUKE,,,,BS 2,,From DMid DUKE,,,,"Turnover, Foul Against",,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,585.6986870350008,17.732201853888114,BB DUKE,8,,,,,,,,,,,,,NewBS DMid DUKE,,BS 1,,From D25 DUKE,,,,,Free Hit,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,601.430888888889,6.005366666666646,BB DUKE,9,,,,,,BW DMid Rich,BL AMid DUKE,,,,,,,,BS 2,,"From DMid DUKE, From DMid DUKE",,,,"Turnover, Interception",,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start D25 DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,631.1989438059993,18.184626596998896,BB DUKE,10, ,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,BS 4,Right,"From A25 DUKE, From A25 DUKE",,,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE","Turnover, Foul Against",,,,,,,,,,"To A25 DUKE, To Circle DUKE",,", , , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, In Conf",,
UR v Duke,663.2386111111111,13.554172221888848,BB DUKE,11,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,BS 5,,,,,,"Turnover, Duel Lost",,,Show - Tendency,,,,,,,To A25 DUKE,,", , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW4 DUKE, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,703.8001204329978,46.00450178922438,BB DUKE,12," ,  ",,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,BS 1,"Right, Right","From D25 DUKE, From D25 DUKE, From DMid DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",,,"CE DUKE, CE DUKE, CE DUKE, CE DUKE","ACE-0 DUKE, ACE-0 DUKE, Turnover, Duel Lost",,,,,,,,,,"To D25 DUKE, To DMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , , , , , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,772.2296888888889,26.336911111111135,BB DUKE,13,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,BS 3,,"From AMid DUKE, From A25 DUKE, From AMid DUKE",,,,"Turnover, Duel Lost",,,Show - Tendency,,,,,,,"To AMid DUKE, To A25 DUKE, To AMid DUKE, To A25 DUKE",,", , , , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,894.0994768480022,23.091123151997863,BB DUKE,14,,,,,,BW AMid Rich,BL DMid DUKE,,,,,,,,BS 1,,From D25 DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,939.0434,16.245000000000005,BB DUKE,15,,,,,,BW DMid Rich,BL AMid DUKE,,,,,,,,BS 1,,"From D25 DUKE, From DMid DUKE",,,,"Turnover, Duel Lost",,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",,", , , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,999.173,12.440899999999942,BB DUKE,16,,,,,,BW DMid Rich,BL AMid DUKE,,,,,,,,BS 2,,From DMid DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,1045.7033777777779,14.594693770219692,BB DUKE,17,,,,,,BW DMid Rich,BL AMid DUKE,,,,,,,,BS 1,,"From D25 DUKE, From DMid DUKE",,,,"Turnover, End Line",,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",,", , , , , , Home Game, Q1, DUKE 0 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1130.2988113890003,13.055757913001571,BB DUKE,18,,,,,,,,,,TOW AMid Rich,TO DMid DUKE,,,,BS 1,,From D25 DUKE,,,,"Turnover, Foul Against",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1163.6504555555555,12.348407948440581,BB DUKE,19,,,,,,BW DMid Rich,BL AMid DUKE,,,,,,,,BS 1,,"From D25 DUKE, From DMid DUKE",,,,"Turnover, Duel Lost",,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",,", , , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1196.598529576997,22.748159311891868,BB DUKE,20, ,,,,,,,,,,,,,,BS 1,Middle,"From D25 DUKE, From DMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",,,", Shot DUKE, , Chance DUKE",,,,,PC,,,,,,"To D25 DUKE, To DMid DUKE, To A25 DUKE, To Circle DUKE",,", , , , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, PC, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1272.5985970879929,8.806123848004745,BB DUKE,21,,,,,,,,,,,,,NewBS D25 DUKE,,BS 1,,From D25 DUKE,,,,,Free Hit,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1280.200018778996,20.815358998781676,BB DUKE,22,,,,,,BW A25 Rich,BL D25 DUKE,,,,,,,,BS 2,,"From DMid DUKE, From D25 DUKE",,,,"Turnover, Interception",,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE",,", , , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,1317.198957842,18.000293880997788,BB DUKE,23,,,,,,BW AMid Rich,BL DMid DUKE,,,,,,,,BS 1,,From D25 DUKE,,,,"Turnover, Duel Lost",,,,,,,,,,"To D25 DUKE, To DMid DUKE",,", , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1365.0993168769933,12.398693592997915,BB DUKE,24,,,,,,BW A25 Rich,BL D25 DUKE,,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,To D25 DUKE,,", , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, In Conf",,
UR v Duke,1396.6939555555555,4.218955555555567,BB DUKE,25,,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,BS 5,,,,,,"Turnover, Foul Against",,,,,,,,,,To A25 DUKE,,", , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW4 DUKE, Start A25 DUKE, Regular Season, In Conf",,
UR v Duke,1441.898994685995,13.801384372004804,BB DUKE,26,,,,,,,,,,,,,NewBS AMid DUKE,,BS 2,,From DMid DUKE,,,,,Free Hit,,,,,,,,,"To DMid DUKE, To AMid DUKE",,", , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,1454.3992067129946,19.501090959002795,BB DUKE,27,,,,,,,,,,,,,NewBS AMid DUKE,,BS 3,,,,,,,Free Hit,,,,,,,,,To AMid DUKE,,", , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,1472.4987580169964,9.100029453998332,BB DUKE,28,,,,,,,,,,TOW DMid Rich,TO AMid DUKE,,,,BS 3,,From AMid DUKE,,,,"Ball Out, Turnover",,,,,,,,,,"To AMid DUKE, To A25 DUKE",,", , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,1510.8749444444445,22.824094193548717,BB DUKE,29,,,,,,,,,,TOW DMid Rich,TO AMid DUKE,,,,BS 3,,"From AMid DUKE, From DMid DUKE",,,,"Turnover, Foul Against",,,Show - Outlet,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",,", , , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,1552.5986184670003,20.319291807995114,BB DUKE,30,,,,,,BW D25 Rich,BL A25 DUKE,,,,,,,,BS 2,,"From DMid DUKE, From AMid DUKE",,,,"Turnover, Duel Lost",,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",,", , , , , , Home Game, Q2, DUKE 1 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,1703.1754666666666,28.225305253338092,BB DUKE,31,,,,,,,,,,,,,NewBS AMid DUKE,,BS 2,,"From DMid DUKE, From D25 DUKE, From DMid DUKE",,,,,Free Hit,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE",,", , , , , , Home Game, Q2, DUKE 2 - 1  Rich, DUKE 11v11 Rich, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, In Conf",,
UR v Duke,1730.298958068999,20.700572179996698,BB DUKE,32,,,,,,,,,,TOW D25 Rich,TO A25 DUKE,,,,BS 3,,From AMid DUKE,,,,"Ball Out, Turnover",,,,,,,,,,"To AMid DUKE, To A25 DUKE",,", , , , , Home Game, Q2, DUKE 2 - 1  Rich, DUKE 11v11 Rich, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, In Conf",,
UR v Duke,1760.826188888889,24.485444444444283,BB DUKE,33,,,,,,,,,,,,,NewBS AMid DUKE,,BS 5,,From A25 DUKE,,,,,Free Hit,,,,,,,,,"To A25 DUKE, To AMid DUKE",,", , , , Home Game, Q2, DUKE 2 - 1  Rich, DUKE 11v11 Rich, BW4 DUKE, Start A25 DUKE, Regular Season, In Conf",,
