Timeline,Start time,Duration,Row,Instance number,Attack,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win NW,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover NW,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win NW,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover NW,BS Outcome - New BS DUKE,BS Outcome - New BS NW,Ball Start,Circle Entry,From Zone DUKE,From Zone NW,Goal Type,Outcome +,Outcome -,Outcome Neutral,Set Piece,Start Type DUKE,Start Type NW,To Zone DUKE,To Zone NW,Ungrouped,Notes,Flags
Duke vs Northwestern SEP2,4297.300955139996,14.007340332998865,Start DMid NW,18,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Left,,"From DMid NW, From DMid NW, From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","End Line, Turnover",,,,,To Circle NW,"To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4561.595333333334,6.703090664638694,Start DMid NW,19,,,,,,TOW AMid DUKE,,,TO DMid NW,,,,,,,,,"Turnover, Ball Out",,,,,,,"Road Game, DUKE 0 - 2  NW, Q3, DUKE 11v11 NW, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4616.10100610999,1.698062248991846,Start DMid NW,20,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,4981.901018413983,28.48298158601665,Start DMid NW,21,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,,"From DMid NW, From DMid NW, From DMid NW",,,"Duel Lost, Turnover",,,,,,"To AMid NW, To DMid NW, To D25 NW","Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start DMid NW, BS2 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5222.00060098699,19.799649958015834,Start DMid NW,22,,,,,,,,,,,NewBS A25 NW,,Middle,,"From DMid NW, From AMid NW, From A25 NW",,,,Free Hit,,,,,"To AMid NW, To A25 NW","Q4, DUKE 0 - 2  NW, Road Game, DUKE 11v11 NW, Start DMid NW, BS2 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5385.800713560015,45.19763929197052,Start DMid NW,23,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,,"From DMid NW, From AMid NW, From DMid NW, From D25 NW",,,"Duel Lost, Turnover",,,,,,"To AMid NW, To DMid NW, To D25 NW, To DMid NW","Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5456.901027270007,11.824650507770457,Start DMid NW,24,,BW DMid DUKE,,,BL AMid NW,,,,,,,BS 2,,,From DMid NW,,,"Interception, Turnover",,,,,,To AMid NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start DMid NW, BS2 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5604.900426987994,6.000137791981615,Start DMid NW,25,,,,,,,,,,,NewBS AMid NW,,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5641.9007679320175,8.79948449897256,Start DMid NW,26,,,,,,,,,,,NewBS AMid NW,,,,From DMid NW,,,,Sideline,,,,,To AMid NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5761.61765854399,6.681217417004518,Start DMid NW,27,,BW DMid DUKE,,,BL AMid NW,,,,,,,,,,From DMid NW,,,"Duel Lost, Turnover",,,,,,To AMid NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 NW, Start DMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5813.001008388002,12.599841666985412,Start DMid NW,28,,,,,,,,,,,NewBS DMid NW,BS 2,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW2 NW, Start DMid NW, BS2 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,495.7750111111111,19.01906666666673,Start D25 NW,1,,,,,,,,,,,"NewBS AMid NW, NewBS AMid NW",,,,"From D25 NW, From DMid NW",,,,"Free Hit, Free Hit",,,,,"To DMid NW, To AMid NW","Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,877.5010364740021,23.999470151993137,Start D25 NW,2,,,,,,,,,,,NewBS DMid NW,BS 1,,,"From D25 NW, From DMid NW, From DMid NW",,,,Sideline,,,,,"To DMid NW, To D25 NW, To DMid NW","Road Game, Q1, DUKE 0 - 0  NW, BW1 NW, DUKE 11v11 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,988.6036505029837,2.3947680819916286,Start D25 NW,3,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,,,,,"Interception, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,1006.1300899840036,12.670852998997702,Start D25 NW,4,,,,,,,,,,,NewBS DMid NW,BS 1,,,From D25 NW,,,,Free Hit,,,,,To DMid NW,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1162.9492420550039,9.749090499992235,Start D25 NW,5,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,,From D25 NW,,,"End Line, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 1  NW, BW1 NW, Q1, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1267.8157598260018,11.28419085399537,Start D25 NW,6,,,,,,,,,,,NewBS AMid NW,BS 1,,,"From D25 NW, From DMid NW",,,,Free Hit,,,,,"To DMid NW, To AMid NW","Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1460.338611111111,6.372461088908494,Start D25 NW,7,,,,,,,,,,,NewBS D25 NW,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 1  NW, BW1 NW, Q1, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1467.4003126580124,4.8285203749755965,Start D25 NW,8,,,,,,,,,,,NewBS D25 NW,BS 1,,,From D25 NW,,,,Free Hit,,,,,To DMid NW,"Road Game, Q1, DUKE 0 - 1  NW, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1973.6606555555556,8.763077901430279,Start D25 NW,9,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,,,,,"Turnover, Foul Against",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v10 NW, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2006.1008072900113,17.057348265544306,Start D25 NW,10,,BW A25 DUKE,,,BL D25 NW,,,,,,,BS 1,,,,,,"End Line, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, BW1 NW, Q2, DUKE 11v10 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2038.6148233019976,21.484426875007102,Start D25 NW,11,,,,,,TOW AMid DUKE,,,TO DMid NW,,,BS 1,,,From D25 NW,,,"Turnover, Foul Against",,,,,,To DMid NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v10 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2070.302847009976,5.9192095010116645,Start D25 NW,12,,BW A25 DUKE,,,BL D25 NW,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v10 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2125.8012968849966,21.05226978167002,Start D25 NW,13,,BW D25 DUKE,,,BL A25 NW,,,,,,,BS 1,Middle,,"From D25 NW, From DMid NW, From AMid NW, From A25 NW, From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW, CE NW, CE NW","ACE-0 NW, End Line, Turnover",,,,,"To Circle NW, To Circle NW","To DMid NW, To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2229.302385817003,10.298603626000386,Start D25 NW,14,,,,,,,,,,,NewBS D25 NW,,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2244.638916609006,4.124790248994032,Start D25 NW,15,,BW A25 DUKE,,,BL D25 NW,,,,,,,BS 1,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2309.5007424419946,14.700236167014282,Start D25 NW,16,,,,,,,,,,,NewBS AMid NW,,,,"From D25 NW, From DMid NW",,,,Sideline,,,,,"To DMid NW, To AMid NW","Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2666.9179095979835,26.379279915999177,Start D25 NW,17,,BW D25 DUKE,,,BL A25 NW,,,,,,,BS 1,Middle,,"From D25 NW, From DMid NW, From AMid NW, From A25 NW, From A25 NW",,"CE NW, CE NW","ACE-0 NW, Duel Lost, Turnover",,,,,To Circle NW,"To DMid NW, To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2913.9466222222222,11.249834106760773,Start D25 NW,18,,,,,,TOW AMid DUKE,,,TO DMid NW,,,,,,From D25 NW,,,"Turnover, Ball Out",,,,,,To DMid NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3627.9010200180073,3.831557759770476,Start D25 NW,19,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,,,,,"Turnover, Foul Against",,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3646.1010321800095,2.4218572510098966,Start D25 NW,20,,,,,,,,,,,NewBS D25 NW,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3648.7010167650014,11.197403706975365,Start D25 NW,21,,,,,,TOW AMid DUKE,,,TO DMid NW,,,BS 1,,,From D25 NW,,,"Turnover, Ball Out",,,,,,To DMid NW,"Road Game, Q3, BW1 NW, DUKE 11v11 NW, DUKE 0 - 1  NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3785.600998381985,12.348971166021329,Start D25 NW,22,,,,,,,,,,,NewBS D25 NW,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3800.110739090986,11.789225540020652,Start D25 NW,23,,,,,,,,,,,NewBS D25 NW,BS 1,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3820.1096987150054,6.591266668006483,Start D25 NW,24,,,,,,,,,,,NewBS D25 NW,BS 1,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,3959.7002090890005,19.0892462519937,Start D25 NW,25,,BW DMid DUKE,,,BL AMid NW,,,,,,,,,,"From D25 NW, From DMid NW",,,"Interception, Turnover",,,,,,"To DMid NW, To AMid NW","Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4276.100907596979,10.497015416998693,Start D25 NW,26,,BW AMid DUKE,,,BL DMid NW,,,,,,,BS 1,,,From D25 NW,,,"Interception, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4369.406677777778,1.0,Start D25 NW,27,,,,,,,,,,,NewBS D25 NW,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4374.10643132,7.091405123985169,Start D25 NW,28,,BW AMid DUKE,,,BL DMid NW,,,,,,,BS 1,,,From D25 NW,,,"Interception, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4394.201020694995,0.4847522909694817,Start D25 NW,29,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,,,,,"Interception, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,4411.001044074996,13.723844813893265,Start D25 NW,30,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,,,,,"Turnover, Ball Out",,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4493.600035990001,3.2002877080121834,Start D25 NW,31,,,,,,,,,,,NewBS D25 NW,,,,,,,,Free Hit,,,,,,"Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4497.500345947985,21.099840167001275,Start D25 NW,32,,,,,,,,,,,,BS 1,Left,,"From D25 NW, From DMid NW, From DMid NW, From A25 NW, From A25 NW, From A25 NW",ACE,"CE NW, Shot NW, Chance NW, CE NW, CE NW, Goal NW, CE NW",,,,,,"To Circle NW, To Circle NW","To DMid NW, To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, Q3, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4585.601021443986,2.495945208003832,Start D25 NW,33,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,4648.401009300996,3.9093684767822197,Start D25 NW,34,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,,,,,"Turnover, Foul Against",,,,,,,"Road Game, DUKE 0 - 2  NW, Q3, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4676.573522787,10.215962172974287,Start D25 NW,35,,BW AMid DUKE,,,BL DMid NW,,,,,,,,,,From D25 NW,,,"Interception, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 2  NW, Q3, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4725.199811111112,1.0,Start D25 NW,36,,,,,,TOW A25 DUKE,,,TO D25 NW,,,,,,,,,"Turnover, Foul Against",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,4748.502906633997,19.79591845699906,Start D25 NW,37,,BW DMid DUKE,,,BL AMid NW,,,,,,,BS 1,,,From D25 NW,,,"End Line, Turnover",,,,,,To AMid NW,"Road Game, DUKE 0 - 2  NW, Q3, DUKE 11v11 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5034.800976636982,6.198495708019436,Start D25 NW,38,,BW DMid DUKE,,,BL AMid NW,,,,,,,,,,"From D25 NW, From D25 NW",,,"Interception, Turnover",,,,,,"To DMid NW, To AMid NW","Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start D25 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5338.100604353004,7.197625832974154,Start D25 NW,39,,BW A25 DUKE,,,BL D25 NW,,,,,,,BS 1,,,From D25 NW,,,"End Line, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5591.200594861992,6.097512001001633,Start D25 NW,40,,BW A25 DUKE,,,BL D25 NW,,,,,,,BS 1,,,,,,"Duel Lost, Turnover",,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5798.900997595995,13.242700793007316,Start D25 NW,41,,,,,,,,,,,NewBS D25 NW,BS 1,,,From D25 NW,,,,Free Hit,,,,,To DMid NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,6364.901019195999,9.632048790989757,Start D25 NW,42,,BW A25 DUKE,,,BL D25 NW,,,,,,,,,,,,,"Duel Lost, Turnover",,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW1 NW, Start D25 NW, BS1 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,513.7940777777778,10.60535730920617,Start AMid NW,1,,,,,,TOW D25 DUKE,,,TO A25 NW,,,BS 3,,,From AMid NW,,,"Turnover, Foul Against",,,,,,To A25 NW,"Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,541.6326364620003,17.567855176998705,Start AMid NW,2,,,,,,,,,,,NewBS A25 NW,BS 3,,,"From AMid NW, From AMid NW, From AMid NW",,,,Free Hit,,,,,"To DMid NW, To AMid NW, To A25 NW","Road Game, Q1, DUKE 0 - 0  NW, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,622.4010299279829,17.599496740012682,Start AMid NW,3,,,,,,,,,,,NewBS A25 NW,BS 3,Right,,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW",,Sideline,,,,To Circle NW,To A25 NW,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,753.1548744339942,6.83301141599145,Start AMid NW,4,,BW D25 DUKE,,,BL A25 NW,,,,,,,,,,From AMid NW,,,"End Line, Turnover",,,,,,To A25 NW,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,774.6088243079962,22.389386125970532,Start AMid NW,5,,BW AMid DUKE,,,BL DMid NW,,,,,,,BS 3,,,From AMid NW,,,"Interception, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 0  NW, Q1, DUKE 11v11 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,824.0003698510196,10.55330792675818,Start AMid NW,6,,,,,,,,,,,NewBS AMid NW,BS 3,,,,,,,Sideline,,,,,,"Road Game, Q1, BW3 NW, DUKE 11v11 NW, DUKE 0 - 0  NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1201.2745666666667,1.0,Start AMid NW,7,,,,,,TOW DMid DUKE,,,TO AMid NW,,,,,,,,,"Turnover, Foul Against",,,,,,,,,
Duke vs Northwestern SEP2,1279.5009923029852,4.097024792978573,Start AMid NW,8,,BW DMid DUKE,,,BL AMid NW,,,,,,,BS 3,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q1, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,1340.6010610130154,2.2976043749542896,Start AMid NW,9,,,,,,TOW DMid DUKE,,,TO AMid NW,,,,,,,,,"Turnover, Foul Against",,,,,,,DUKE 11v11 NW,,
Duke vs Northwestern SEP2,1598.8234519650018,3.443559146109237,Start AMid NW,10,,,,,,,,,,,NewBS AMid NW,,,,From AMid NW,,,,Free Hit,,,,,To A25 NW,"Q1, DUKE 0 - 1  NW, Road Game, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2164.922678839024,14.378047250976124,Start AMid NW,11,,,,,,,,,,,NewBS AMid NW,,,,,,,,Sideline,,,,,,"Road Game, DUKE 0 - 1  NW, BW3 NW, Q2, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2187.9010210069846,5.396914873992955,Start AMid NW,12,,BW DMid DUKE,,,BL AMid NW,,,,,,,BS 3,,,,,,"Duel Lost, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2267.212468858015,16.37145533298508,Start AMid NW,13,,,,,,TOW D25 DUKE,,,TO A25 NW,,,BS 3,Middle,,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","Turnover, Foul Against",,,,,To Circle NW,To A25 NW,"Road Game, Q2, BW3 NW, DUKE 11v11 NW, DUKE 0 - 1  NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2326.0099058169985,9.687533417976738,Start AMid NW,14,,BW DMid DUKE,,,BL AMid NW,,,,,,,BS 3,,,,,,"End Line, Turnover",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2354.7110218590205,7.888478082959409,Start AMid NW,15,,,,,,TOW DMid DUKE,,,TO AMid NW,,,BS 3,,,,,,"Turnover, Ball Out",,,,,,,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2377.280888888889,10.014464030110958,Start AMid NW,16,,BW D25 DUKE,,,BL A25 NW,,,,,,,,,,From AMid NW,,,"Interception, Turnover",,,,,,To A25 NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2397.9029746690026,8.297414834968095,Start AMid NW,17,,,,,,TOW AMid DUKE,,,TO DMid NW,,,,,,From DMid NW,,,"Turnover, Ball Out",,,,,,To AMid NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2698.30056918002,11.110619708868853,Start AMid NW,18,,,,,,TOW DMid DUKE,,,TO AMid NW,,,,,,,,,"Turnover, Foul Against",,,,,,,"Road Game, DUKE 0 - 1  NW, BW3 NW, Q2, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2753.005915620001,16.594211708005787,Start AMid NW,19,,,,,,TOW D25 DUKE,,,TO A25 NW,,,,,,"From DMid NW, From AMid NW",,,"Turnover, Foul Against",,,,,,"To AMid NW, To A25 NW","Road Game, DUKE 0 - 1  NW, BW3 NW, Q2, DUKE 11v11 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,2841.30096466101,7.393206958975043,Start AMid NW,20,,BW D25 DUKE,,,BL A25 NW,,,,,,,,Middle,,"From AMid NW, From AMid NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","End Line, Turnover",,,,,To Circle NW,To A25 NW,"Road Game, DUKE 0 - 1  NW, Q2, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,4064.5130610899996,12.487363125014326,Start AMid NW,21,,,,,,,,,,,,,Right,,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,To A25 NW,"Road Game, Q3, BW3 NW, DUKE 11v11 NW, DUKE 0 - 1  NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5051.5009983869995,13.997544458995435,Start AMid NW,22,,BW AMid DUKE,,,BL DMid NW,,,,,,,BS 3,,,From AMid NW,,,"Interception, Turnover",,,,,,To DMid NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5084.800646221004,18.015894414998,Start AMid NW,23,,,,,,,,,,,,,Right,,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,To A25 NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5489.800989907993,7.599013790973913,Start AMid NW,24,,BW DMid DUKE,,,BL AMid NW,,,,,,,BS 3,,,,,,"Interception, Turnover",,,,,,,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5510.299875657004,26.098334084999806,Start AMid NW,25,,,,,,TOW D25 DUKE,,,TO A25 NW,,,,Left,,"From AMid NW, From AMid NW, From A25 NW",,"CE NW, Shot NW, Chance NW, CE NW","Turnover, Foul Against",,,,,To Circle NW,To A25 NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW3 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5611.501088111997,9.399863667999853,Start AMid NW,26,,,,,,,,,,,NewBS A25 NW,BS 3,,,From AMid NW,,,,Free Hit,,,,,To A25 NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, Start AMid NW, BS3 NW, Regular Season, Out of Conf",,
Duke vs Northwestern SEP2,5673.201035639975,18.29902962401775,Start AMid NW,27,,,,,,,,,,,,,Left,,"From AMid NW, From A25 NW, From A25 NW",,"CE NW, PC Win NW, PC Win NW, CE NW",,,,,,To Circle NW,To A25 NW,"Road Game, DUKE 0 - 2  NW, Q4, DUKE 11v11 NW, BW3 NW, Start AMid NW, Regular Season, Out of Conf",,
