Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win COLG,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover COLG,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win COLG,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover COLG,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS COLG,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone COLG,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type COLG,Start Type DUKE,To Zone COLG,To Zone DUKE,Ungrouped,Notes,Flags
Duke_NC__Colgate_NY.SEP-18-2022,4604.202577777778,19.998201740220793,CE DUKE,29, ,,,,,,,,,,,,,,,Middle,,"From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,,,Show - Tendency,,,,,,,,To Circle DUKE,", , Home Game, Q3, BW4 DUKE, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4649.972222222223,19.126298746748034,CE DUKE,30, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, End Line",,,,,,,,,,,To Circle DUKE,", , , , Home Game, Q3, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4747.799436981997,25.398884807976174,CE DUKE,31, ,,,,,,,,,,,,,,,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,,,,,,,,,,,To Circle DUKE,", , Home Game, Q3, BW4 DUKE, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4758.711266666666,24.088305595325437,CE DUKE,32, ,,,,,,,,,,,,,NewBS A25 DUKE,,Middle,,"From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,Long Corner,,,,,,,,,,To Circle DUKE,", , , Home Game, Q3, BW4 DUKE, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4778.428877779,20.371712709007625,CE DUKE,33, ,,,,,,,,,,,,,NewBS A25 DUKE,,Right,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,Long Corner,,,,,,,,,,To Circle DUKE,", , , Home Game, DUKE 6 - 0  COLG, Q3, Start LC DUKE, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5039.622766666666,21.57735429933018,CE DUKE,34, ,,,,,,,,,,,,,NewBS A25 DUKE,,Right,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE",,Long Corner,,,,,,,,,,To Circle DUKE,", , , Home Game, Q3, BW3 DUKE, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5052.6321333333335,20.125677777778037,CE DUKE,35, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,Show - Tendency,,,,,,,,To Circle DUKE,", , , , Q3, Home Game, Start LC DUKE, DUKE 11v11 COLG, DUKE 6 - 0  COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5196.870411111111,20.428093168886335,CE DUKE,36, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, End Line",,,,,,,,,,,To Circle DUKE,", , , , Home Game, Q3, BW1 DUKE, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start D25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5256.195833333333,24.205093222670257,CE DUKE,37, ,,,,,,,,,,,,,,,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,To Circle DUKE,", , Home Game, Q3, BW4 DUKE, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5319.234163593994,31.766591793015323,CE DUKE,38, ,,,,,,,,,,,,,,,Right,,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,"Circle Pass DUKE, CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,To Circle DUKE,", , , Home Game, Q3, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5908.09853615499,21.501783082007023,CE DUKE,39, ,,,,,,,,,,,,,NewBS A25 DUKE,,Left,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,Sideline,,,,,,,,,,To Circle DUKE,", , , Home Game, Q4, DUKE 7 - 0  COLG, DUKE 11v11 COLG, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5923.0980136339895,24.50201618700339,CE DUKE,40, ,,,,,,,,,,,,,,,Left,,"From A25 DUKE, From A25 DUKE, From A25 DUKE",ACE,"Circle Pass DUKE, CE DUKE, Goal DUKE, CE DUKE",,,,,,,,,,,,To Circle DUKE,", , , Home Game, DUKE 7 - 0  COLG, Q4, DUKE 11v11 COLG, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5993.798443259,22.80064609699184,CE DUKE,41, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,,To Circle DUKE,", , , , Home Game, Q4, BW2 DUKE, DUKE 8 - 0  COLG, DUKE 11v11 COLG, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6035.842522222222,19.458371634787,CE DUKE,42, ,,,,,,,,,,,,,NewBS A25 DUKE,,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,Long Corner,,,,,,,,,,To Circle DUKE,", , , Home Game, Q4, DUKE 8 - 0  COLG, DUKE 11v11 COLG, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6090.602166666667,27.298721688337537,CE DUKE,43, ,,,,,,,,,,,,,NewBS A25 DUKE,,Middle,,"From A25 DUKE, From A25 DUKE",,Circle Pass DUKE,,Sideline,,,,,,,,,,,", , , Home Game, DUKE 8 - 0  COLG, Q4, Start LC DUKE, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6176.6647111111115,22.634395626853802,CE DUKE,44, ,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, Foul Against",,,,,,,,,,,To Circle DUKE,", , , , Home Game, Q4, BW3 DUKE, DUKE 8 - 0  COLG, DUKE 11v11 COLG, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6210.639266666667,22.35891785331205,CE DUKE,45, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, End Line",,,,,,,,,,,To Circle DUKE,", , , , Home Game, Q4, BW3 DUKE, DUKE 8 - 0  COLG, DUKE 11v11 COLG, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6301.352155555555,30.647646988450106,CE DUKE,46, ,,,,,,,,,,,,,,,Left,,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,Show - Tendency,,,,,,,,"To Circle DUKE, To Circle DUKE",", , , Home Game, DUKE 8 - 0  COLG, Q4, DUKE 11v11 COLG, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6509.802133333334,21.59851293065276,CE DUKE,47, ,,,,,,,,,,,,,,,Middle,,"From A25 DUKE, From A25 DUKE, From A25 DUKE",ACE,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE, Goal DUKE, CE DUKE",,,,,,,,,,,,"To Circle DUKE, To Circle DUKE",", , , Home Game, DUKE 9 - 0  COLG, Q4, DUKE 11v11 COLG, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6737.511611111111,22.586890866869,CE DUKE,48, ,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,Right,,"From A25 DUKE, From A25 DUKE",,Circle Pass DUKE,"Turnover, Foul Against",,,,,,,,,,,,", , , , Home Game, Q4, DUKE 10 - 1  COLG, DUKE 11v11 COLG, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1400.625,18.0,Show - Tendency,1,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,1566.4994243779709,8.712413605023585,Show - Tendency,2,,,,,,,,,,,,,NewBS D25 COLG,,,,,,,,,Free Hit,,Show - Tendency,,,,,,,,,", Home Game, Q1, DUKE 3 - 0  COLG, DUKE 11v11 COLG, Start DMid COLG, BS2 COLG, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1910.7522807629857,18.0,Show - Tendency,3,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,"Home Game, Q1, DUKE 3 - 0  COLG, DUKE 11v11 COLG, Start D25 COLG, BS1 COLG, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2148.59719017798,18.0,Show - Tendency,4,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,"Home Game, Q1, BW3 DUKE, DUKE 3 - 0  COLG, DUKE 11v11 COLG, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2773.382222222222,18.0,Show - Tendency,5,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2955.4948222222224,18.0,Show - Tendency,6,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3106.755,18.0,Show - Tendency,7,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3243.598956355992,18.0,Show - Tendency,8,,,,,BW AMid COLG,,,BL DMid DUKE,,,,,,,,,,From DMid DUKE,,,"Turnover, Interception",,,Show - Tendency,,,,,,,To DMid COLG,,", , , , , Home Game, Q2, BW2 DUKE, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start Interception, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3378.446,18.0,Show - Tendency,9,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3480.205,18.0,Show - Tendency,10,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,4569.499048758994,9.406255311988389,Show - Tendency,11,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,"Home Game, Q3, BW1 COLG, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start D25 COLG, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4615.202577777778,18.0,Show - Tendency,12,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5018.805724114985,18.0,Show - Tendency,13,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,"Home Game, Q3, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5060.599243195993,18.0,Show - Tendency,14,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,"Home Game, DUKE 6 - 0  COLG, Q3, Start LC DUKE, DUKE 11v11 COLG, Start LC DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5086.321622222222,18.0,Show - Tendency,15,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5207.870411111111,18.0,Show - Tendency,16,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5254.301111111111,18.0,Show - Tendency,17,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5735.970711111111,18.0,Show - Tendency,18,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6003.099546615992,18.0,Show - Tendency,19,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,"Home Game, Q4, BW2 DUKE, DUKE 8 - 0  COLG, DUKE 11v11 COLG, Start DMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6044.886,18.0,Show - Tendency,20,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6312.753411111111,18.0,Show - Tendency,21,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6634.194,18.0,Show - Tendency,22,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,6772.799099519002,18.0,Show - Tendency,23,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,"Home Game, Q4, BW4 DUKE, DUKE 10 - 1  COLG, DUKE 11v11 COLG, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6782.145272198,18.0,Show - Tendency,24,,,,,,,,,,,,,,,,,,,,,,,,Show - Tendency,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,1574.7985925640012,18.0,Show - Press,1,,,,,,,,,,,,,,,,,From D25 COLG,,,,,,,Show - Press,,,,,,,To DMid COLG,,", Home Game, Q1, DUKE 3 - 0  COLG, DUKE 11v11 COLG, Start D25 COLG, BS1 COLG, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1686.7982543850035,18.0,Show - Press,2,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,"Home Game, Q1, DUKE 3 - 0  COLG, DUKE 11v11 COLG, Start D25 COLG, BS1 COLG, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1864.506,18.0,Show - Press,3,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2761.8203444444443,18.0,Show - Press,4,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2865.212,18.0,Show - Press,5,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3058.873,18.0,Show - Press,6,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3210.31638889,18.0,Show - Press,7,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,3510.685088888889,18.0,Show - Press,8,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,4429.725,18.0,Show - Press,9,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,4673.65884653397,18.0,Show - Press,10,,,,,,,,,,,,,,,,,"From D25 COLG, From DMid COLG, From AMid COLG",,,,,,,Show - Press,,,,,,,"To DMid COLG, To AMid COLG, To A25 COLG",,", , , Home Game, Q3, DUKE 6 - 0  COLG, DUKE 11v11 COLG, Start D25 COLG, BS1 COLG, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,5672.096,18.0,Show - Press,11,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,5848.254400001,18.0,Show - Press,12,,,,,,,,,,,,,,,,,,,,,,,,Show - Press,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2004.0371777777777,18.0,Show - Outlet,1,,,,,,,,,,,,,,,,,,,,,,,,Show - Outlet,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,4308.857,18.0,Show - Outlet,2,,,,,,,,,,,,,,,,,,,,,,,,Show - Outlet,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2947.646,18.0,Show - Key Player,1,,,,,,,,,,,,,,,,,,,,,,,,Show - Key Player,,,,,,,,,,,
Duke_NC__Colgate_NY.SEP-18-2022,2156.8629666666666,16.437306635349614,BW4 DUKE,1, ,,,,,,,,,,,,,,,Right,,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",ACE-0 DUKE,,,,,,,,,,,"To Circle DUKE, To Circle DUKE",", , , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2167.721553743008,5.999952397978632,BW4 DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW4 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,2534.842,12.198688888888682,BW4 DUKE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Home Game, DUKE 4 - 0  COLG, Q2, DUKE 11v11 COLG, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2829.0061752050083,8.494298086998242,BW4 DUKE,4,,,,,,,,,,,,,,NewBS A25 DUKE,,,,,,,,Free Hit,,,,,,,,,,,", Home Game, Q2, BW4 DUKE, DUKE 11v11 COLG, DUKE 4 - 0  COLG, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4484.679733333333,13.420944677676744,BW4 DUKE,5, ,,,,,,,,,,,,,,,Middle,,"From A25 DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To Circle DUKE, To Circle DUKE",", , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4601.705101020007,22.49567849799223,BW4 DUKE,6, ,,,,,,,,,,,,,,,Middle,,"From A25 DUKE, From AMid DUKE, From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE",ACE-0 DUKE,,,Show - Tendency,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,6770.505922222223,11.295311111111005,BW4 DUKE,7,,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,,,,,,"Turnover, Duel Lost",,,Show - Tendency,,,,,,,,,", , Home Game, Q4, BW4 DUKE, DUKE 11v11 COLG, DUKE 10 - 1  COLG, Start A25 DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1132.7745555555555,12.224526200427363,BW3 DUKE,1,,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,,,From AMid DUKE,,,"Turnover, Interception",,,,,,,,,,,To A25 DUKE,", , , Home Game, DUKE 0 - 0  COLG, Q1, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1488.8670777777777,18.232976000212602,BW3 DUKE,2, ,,,,,,,,,,,,,,,Middle,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , Home Game, DUKE 2 - 0  COLG, Q1, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1580.9539444444445,12.646279837546672,BW3 DUKE,3,,,,,,,,,,,,,,NewBS AMid DUKE,,,,From AMid DUKE,,,,Sideline,,,,,,,,,,To A25 DUKE,", , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1599.4157333333333,10.96637777777778,BW3 DUKE,4,,,,,BW DMid COLG,,,BL AMid DUKE,,,,,,,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,,", , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1867.7547555555554,26.843815469424726,BW3 DUKE,5, ,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,Middle,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE","Turnover, Foul Against",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1888.8038343789915,6.409080626995319,BW3 DUKE,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Q1, Home Game, BW3 DUKE, DUKE 11v11 COLG, Start Foul For, DUKE 3 - 0  COLG, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,1935.6366444444445,15.845855555555545,BW3 DUKE,7,,,,,,,,,,,,,,NewBS A25 DUKE,,,,From AMid DUKE,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2146.3975111111113,13.80160131886123,BW3 DUKE,8, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,Show - Tendency,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 3 - 0  COLG, Q1, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2778.285155555556,16.613580706442008,BW3 DUKE,9, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Right,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,Circle Pass DUKE,"Turnover, End Line",,,,,,,,,,,To A25 DUKE,", , , , , Home Game, DUKE 4 - 0  COLG, Q2, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,2880.6546,12.445469669019076,BW3 DUKE,10, ,,,,,,,,,,,,,,,Middle,,"From AMid DUKE, From A25 DUKE, From A25 DUKE, From A25 DUKE",ACE,"CE DUKE, CE DUKE, Chance DUKE, Shot DUKE, CE DUKE, Goal DUKE, CE DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE, To Circle DUKE",", , , , Home Game, DUKE 4 - 0  COLG, Q2, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3135.3786197929926,23.620194533998983,BW3 DUKE,11,,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,,,From AMid DUKE,,,"Turnover, Foul Against",,,,,,,,,,,To A25 DUKE,", , , Home Game, DUKE 6 - 0  COLG, Q2, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,3153.199930432005,6.143912456006092,BW3 DUKE,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DUKE 11v11 COLG, BW3 DUKE",,
Duke_NC__Colgate_NY.SEP-18-2022,3190.7001017749894,14.198676076004176,BW3 DUKE,13, ,,,,,,,,TOW D25 COLG,,,TO A25 DUKE,,,,Left,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 6 - 0  COLG, Q2, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4583.442856850012,14.596965372210434,BW3 DUKE,14, ,,,,BW D25 COLG,,,BL A25 DUKE,,,,,,,,Middle,,"From AMid DUKE, From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Duel Lost",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , Home Game, DUKE 6 - 0  COLG, Q3, DUKE 11v11 COLG, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
Duke_NC__Colgate_NY.SEP-18-2022,4592.039822222222,6.0,BW3 DUKE,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BW3 DUKE,,
