Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BB,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win Duke,BS Outcome - Direct Ball Win RUTG,BS Outcome - Direct Ball Win Rutgers,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover Duke,BS Outcome - Direct turnover RUTG,BS Outcome - Direct turnover Rutgers,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win Duke,BS Outcome - In Direct Ball Win RUTG,BS Outcome - In Direct Ball Win Rutgers,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover Duke,BS Outcome - In Direct turnover RUTG,BS Outcome - In Direct turnover Rutgers,BS Outcome - New BS DUKE,BS Outcome - New BS Duke,BS Outcome - New BS RUTG,BS Outcome - New BS Rutgers,Ball Position,Ball Start,Build Zone,Circle Entry,Circle Zone,Eliminations,From Zone DUKE,From Zone Duke,From Zone RUTG,From Zone Rutgers,Goal Type,Neutral,Outcome +,Outcome -,Outcome Neutral,Presses,Result,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Shot Selection,Start Type DUKE,Start Type Duke,Start Type RUTG,Start Type Rutgers,Target,To Zone DUKE,To Zone Duke,To Zone RUTG,To Zone Rutgers,Ungrouped,Notes,Flags
260822 Rutgers v Duke,1433.3261041469996,3.765119236333476,DMid RUTG,21,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 1,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BW1 RUTG, BH, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1582.3713470963332,4.352298420999887,DMid RUTG,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BH, BS1 RUTG, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1599.8725475313329,14.672724712000672,DMid RUTG,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, Start Interception, BW2 RUTG, BH, Start DUKE D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1655.601943611,5.483753279333314,DMid RUTG,24,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,,,From RUTG AMid,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q2, RUTG 0 - DUKE 0, VC Game 1, BW4 RUTG, Start RUTG A25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1680.0577059236666,5.4636579890002395,DMid RUTG,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1706.8983998306667,5.539570255666831,DMid RUTG,26,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,BS 1,,,,,,,From RUTG D25,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 0 - DUKE 0, Q2, VC Game 1, BW1 RUTG, BH, Start RUTG D25, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1719.0522880839999,5.782795588333329,DMid RUTG,27,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 1,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q2, RUTG 0 - DUKE 0, VC Game 1, BW1 RUTG, BH, Start RUTG D25, BS1 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1906.7998286396664,3.7219630296669948,DMid RUTG,28,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q2, RUTG 0 - DUKE 1, VC Game 1, Start (Re)Start RUTG, BH, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,1914.460347795,6.508364823666625,DMid RUTG,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q2, RUTG 0 - DUKE 1, VC Game 1, Start (Re)Start RUTG, BH, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2169.114813171333,12.97114291600019,DMid RUTG,30,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,TO RUTG DMid,,,,,,,,,,,,,,From RUTG D25,,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BW1 RUTG, BH, BS0 RUTG, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2293.205667488333,4.86865989833359,DMid RUTG,31,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BW1 RUTG, BH, BS1 RUTG, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2322.496001399,3.3558195650002745,DMid RUTG,32,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,TO RUTG DMid,,,,,,,,,,,,,,From RUTG D25,,,,,"Foul Against, Turnover",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q2, RUTG 1 - DUKE 1, VC Game 1, BW1 RUTG, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,2377.765268228666,6.302847655000278,DMid RUTG,33,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,,,,,,,,From RUTG D25,,,,,,Sideline,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q2, VC Game 1, BH, BS1 RUTG, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3061.348444136,3.9007201633330624,DMid RUTG,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, BS1 RUTG, Start (Re)Start RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3065.6953913209995,3.7517050163332897,DMid RUTG,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, Start (Re)Start RUTG, BS1 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3233.8141559879996,9.30665753500034,DMid RUTG,36,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,BS 1,,,,,,,From RUTG D25,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW1 RUTG, BH, Start RUTG D25, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3305.7209158419996,6.922472265000579,DMid RUTG,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3312.2108894239996,5.640063389000261,DMid RUTG,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3367.9245841559996,5.156098947000373,DMid RUTG,39,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q3, RUTG 1 - DUKE 1, VC Game 1, BW1 RUTG, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3382.3507167909997,5.409237312999721,DMid RUTG,40,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,,,,,,,,,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3393.6553863579993,3.9053305920006096,DMid RUTG,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3667.536786476,7.880674210000052,DMid RUTG,42,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,BS 1,,,,,,,From RUTG D25,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q3, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, BS1 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3679.4261646849995,7.757469234999917,DMid RUTG,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3716.067093925,8.915964281000015,DMid RUTG,44,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,,,,,,,,From RUTG D25,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q3, RUTG 1 - DUKE 1, VC Game 1, BH, BS0 RUTG, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3731.054275067333,5.968656055667452,DMid RUTG,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3738.934253525,2.6307704169998942,DMid RUTG,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q3, RUTG 1 - DUKE 1, VC Game 1, Start RUTG DMid, BH, BS1 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3803.398538306333,3.502180502333431,DMid RUTG,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q3, RUTG 1 - DUKE 1, VC Game 1, Start Interception, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3806.000795988666,4.358675965999737,DMid RUTG,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG AMid,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q3, BW2 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG DMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3944.6155269993324,6.352151337000578,DMid RUTG,49,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q3, RUTG 1 - DUKE 1, VC Game 1, Start RUTG D25, BH, BS1 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,3966.087596065,8.698736298999393,DMid RUTG,50,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,,,,,,,,,,,,,,Sideline,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q3, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4192.53415612,15.4498218359995,DMid RUTG,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q3, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, BS0 RUTG, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4379.497373117999,7.39860283300095,DMid RUTG,52,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, Start (Re)Start RUTG, BH, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4397.295699378,27.966583472999446,DMid RUTG,53,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,,,,,,,,From RUTG AMid,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW3 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG AMid, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4430.497831699999,3.1998386830018717,DMid RUTG,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4456.296590447999,3.0011648149984467,DMid RUTG,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW2 DUKE, VC Game 1, RUTG 1 - DUKE 1, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4483.297270571,4.400577977999092,DMid RUTG,56,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start RUTG D25, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4585.898049455,4.599653482000576,DMid RUTG,57,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, BS0 RUTG, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4603.9976643850005,4.800543178998851,DMid RUTG,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4619.297558964999,9.800232450001204,DMid RUTG,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG AMid,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BW3 RUTG, BH, Start RUTG AMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4629.750617371001,7.746043906999148,DMid RUTG,60,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW3 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG AMid, BH, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4730.510425954999,4.185884744999385,DMid RUTG,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From DUKE AMid,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, Start Interception, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4867.496756600999,3.4999606849987686,DMid RUTG,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,4977.396035146999,3.4014673070014396,DMid RUTG,63,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5233.866722084999,3.6292547240000204,DMid RUTG,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, Start RUTG D25, BH, BS1 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5324.798232561999,4.3499670170012905,DMid RUTG,65,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,,,,,,,,From RUTG D25,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5332.217515470999,3.5800778779985194,DMid RUTG,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5339.378858546,10.72157087800042,DMid RUTG,67,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,BS 2,,,,,,,From RUTG D25,,,,,,Free Hit,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, BW2 RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start RUTG DMid, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5354.195408650998,5.993506060000982,DMid RUTG,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5360.298459506999,4.698684420999598,DMid RUTG,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG AMid,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BH, BS3 RUTG, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5501.214989220998,2.357978179001293,DMid RUTG,70,,,,,,BW DUKE A25,,,,,,BL RUTG D25,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,"Interception, Turnover",,,,,,,,,,,,,,,,,To DMid RUTG,,"VC Game 1, Out of Conf, Home Game, Q4, Regular Season, BH",,
260822 Rutgers v Duke,5547.797806186999,6.836439036000229,DMid RUTG,71,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,,,,,,,,From RUTG D25,,,,,,Sideline,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q4, RUTG 1 - DUKE 1, VC Game 1, BW1 RUTG, BH, Start RUTG D25, Regular Season, Out of Conf",,
260822 Rutgers v Duke,5553.14102269,5.049621254998783,DMid RUTG,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q4, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6231.096502537999,17.093149319000077,DMid RUTG,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"From RUTG D25, From RUTG DMid",,,,,,,,,,,,,,,,,,,,,,"To DMid RUTG, To DMid RUTG",,"Home Game, Q5, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6389.887677436999,6.209223038001255,DMid RUTG,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q5, RUTG 1 - DUKE 1, VC Game 1, Start RUTG D25, BH, BS1 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6462.695830809,7.895935727999131,DMid RUTG,75,,,,,,,,,,,,,,,,,,,,,,,,NewBS RUTG DMid,,,,,,,,,,From RUTG D25,,,,,,Sideline,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q5, VC Game 1, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6472.095597132999,13.201139220999721,DMid RUTG,76,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q5, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6552.597531918997,5.60015584300163,DMid RUTG,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q5, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,6913.597410380999,5.699609178001083,DMid RUTG,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q5, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7068.498306865999,6.498538666999593,DMid RUTG,79,,,,,,BW DUKE AMid,,,,,,BL RUTG DMid,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,"Turnover, Duel Lost",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q5, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7259.494545034999,5.600702932998502,DMid RUTG,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, RUTG 1 - DUKE 1, VC Game 1, Start (Re)Start RUTG, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7267.086609457001,5.709677910997925,DMid RUTG,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, RUTG 1 - DUKE 1, VC Game 1, Start (Re)Start RUTG, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7380.898460771,9.789932343997862,DMid RUTG,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7472.598552735997,6.8911898379992635,DMid RUTG,83,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 1,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, BH, Start RUTG D25, BS1 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7576.396647601999,33.40058337400296,DMid RUTG,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7659.497594398999,4.175679857999967,DMid RUTG,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7699.643612431999,6.053557619001367,DMid RUTG,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7712.798139511002,6.697240367998347,DMid RUTG,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7818.096903840001,11.998524149995319,DMid RUTG,88,,,,,,,,,,,,,,TOW DUKE AMid,,,,,,TO RUTG DMid,,,,,,,,,,,,,,,,,,,"Turnover, Foul Against",,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q6, VC Game 1, BW2 RUTG, BH, Start RUTG DMid, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7867.297562986996,5.6989952540043305,DMid RUTG,89,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 2,,,,,,,From RUTG D25,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, Q6, BW1 RUTG, VC Game 1, RUTG 1 - DUKE 1, Start RUTG D25, BH, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,7877.680659282997,4.110064097002578,DMid RUTG,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,From RUTG AMid,,,,,,,,,,,,,,,,,,,,,,To DMid RUTG,,"Home Game, RUTG 1 - DUKE 1, Q6, VC Game 1, BH, Start RUTG D25, BS2 RUTG, Regular Season, Out of Conf",,
260822 Rutgers v Duke,122.81114146566652,6.48661127400014,D25 RUTG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,BS 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,To D25 RUTG,,"Home Game, RUTG 0 - DUKE 0, Q1, VC Game 1, BW1 RUTG, BH, Start RUTG D25, BS0 RUTG, Regular Season, Out of Conf",,
