Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win BC,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct turnover BC,BS Outcome - Direct turnover DUKE,BS Outcome - In Direct Ball Win BC,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct turnover BC,BS Outcome - In Direct turnover DUKE,BS Outcome - New BS BC,BS Outcome - New BS DUKE,Ball Start,Circle Entry,From Zone BC,From Zone DUKE,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type BC,Start Type DUKE,To Zone BC,To Zone DUKE,Ungrouped,Notes,Flags
video 23 09 2022,3106.922067269648,4.4938268120081375,BB Transition DUKE,26,,,,,,,,,,,,,,,,,From AMid BC,,,,"Turnover, Foul Against",,,,,,,,,,,To DMid DUKE,", , , , , Home Game, DUKE 0 - 1  BC, BW2 BC, Q3, Start Interception, DUKE 11v11 BC, Regular Season, Out of Conf",,
video 23 09 2022,3184.4503726436596,16.17074312567229,BB Transition DUKE,27, ,,,,,,,,,,,,,NewBS A25 DUKE,,Right,From DMid BC,"From A25 DUKE, From A25 DUKE",,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE",,Sideline,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , Home Game, Q3, BW2 BC, DUKE 11v11 BC, DUKE 0 - 1  BC, Start AMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,3246.3008269743264,6.615122679009801,BB Transition DUKE,28,,,,,BW DMid BC,,,BL AMid DUKE,,,,,,,,,From DMid BC,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , Home Game, DUKE 0 - 1  BC, Q3, DUKE 11v11 BC, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,3258.2142106336546,4.359292031345376,BB Transition DUKE,29,,,,,,,,,,,,,,,,,From D25 BC,,,,"Duel Lost, Turnover",,,,,,,,,,,To A25 DUKE,", , , , , Home Game, DUKE 0 - 1  BC, BW1 BC, Q3, Start Interception, DUKE 11v11 BC, Regular Season, Out of Conf",,
video 23 09 2022,3340.546891469326,3.722752047998256,BB Transition DUKE,30,,,,,,,,,,,,,,,,,From A25 BC,,,,"Duel Lost, Turnover",,,,,,,,,,,To D25 DUKE,", , , , , Home Game, DUKE 0 - 1  BC, BW3 BC, Q3, Start Interception, DUKE 11v11 BC, Regular Season, Out of Conf",,
video 23 09 2022,3439.826178396338,14.700262514666065,BB Transition DUKE,31,,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,,,From DMid BC,From AMid DUKE,,,"End Line, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , Home Game, DUKE 0 - 1  BC, BW2 BC, Q3, Start Interception, DUKE 11v11 BC, Start DMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,3480.8040085606517,5.427287928682745,BB Transition DUKE,32,,,,,,,,,,,,,,NewBS D25 DUKE,,,From A25 BC,,,,,Free Hit,,,,,,,,,,To D25 DUKE,", , Home Game, DUKE 0 - 1  BC, Q3, DUKE 11v11 BC, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,3578.549872365665,7.019964811997397,BB Transition DUKE,33, ,,,,,,,,TOW D25 BC,,,TO A25 DUKE,,,,Middle,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , , , Home Game, Q3, DUKE 0 - 1  BC, DUKE 11v11 BC, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,3590.454638372651,5.3934086150170515,BB Transition DUKE,34,,,,,BW DMid BC,,,BL AMid DUKE,,,,,,,,,From D25 BC,,,,"End Line, Turnover",,,,,,,,,,,To AMid DUKE,", , , Home Game, DUKE 0 - 1  BC, Q3, DUKE 11v11 BC, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,3643.22135261067,8.313330770663015,BB Transition DUKE,35,,,,,,,,,,,,,,NewBS DMid DUKE,,,From DMid BC,,,,,Free Hit,,,,,,,,,,To DMid DUKE,", , Home Game, DUKE 0 - 1  BC, BW3 BC, Q3, Start Interception, DUKE 11v11 BC, Start DMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,3692.2983529519993,7.8410537393288,BB Transition DUKE,36,,,,,,,,,,,,,,NewBS DMid DUKE,,,From A25 BC,From D25 DUKE,,,,Free Hit,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , Home Game, Q3, DUKE 0 - 1  BC, DUKE 10v11 BC, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,3756.2296134023204,6.264619014014443,BB Transition DUKE,37,,,,,,,,,,,,,,NewBS D25 DUKE,,,From A25 BC,,,,,Free Hit,,,,,,,,,,To D25 DUKE,", , Home Game, DUKE 0 - 1  BC, Q3, DUKE 10v11 BC, Start Interception, BW1 DUKE, Start D25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4076.4364812126464,12.59392471801857,BB Transition DUKE,38,,,,,BW A25 BC,,,BL D25 DUKE,,,,,,,,,From DMid BC,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To D25 DUKE",", , , , Home Game, DUKE 0 - 1  BC, Q4, DUKE 11v11 BC, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4142.898204420991,10.561834272995839,BB Transition DUKE,39,,,,,,,,,TOW A25 BC,,,TO D25 DUKE,,,,,From AMid BC,,,,"Ball Out, Turnover",,,,,,,,,,,To D25 DUKE,", , , Home Game, DUKE 0 - 1  BC, Q4, DUKE 11v11 BC, Start Interception, Start D25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4208.872006923666,5.6064405143461045,BB Transition DUKE,40,,,,,,,,,,,,,,NewBS D25 DUKE,,,From A25 BC,,,,,Sideline,,,,,,,,,,To D25 DUKE,", , Home Game, Q4, DUKE 0 - 1  BC, DUKE 11v11 BC, Start D25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4356.562619252322,4.5641787229960755,BB Transition DUKE,41,,,,,BW A25 BC,,,BL D25 DUKE,,,,,,,,,From A25 BC,,,,"Turnover, Interception",,,,,,,,,,,To D25 DUKE,", , , Home Game, DUKE 0 - 1  BC, Q4, DUKE 11v11 BC, Start Interception, Regular Season, Out of Conf",,
video 23 09 2022,4400.665858977992,6.057863920337695,BB Transition DUKE,42,,,,,,,,,,,,,,NewBS A25 DUKE,,,From D25 BC,,,,,Free Hit,,,,,,,,,,To A25 DUKE,", , Home Game, DUKE 0 - 1  BC, BW1 BC, Q4, Start Interception, DUKE 11v11 BC, Regular Season, Out of Conf",,
video 23 09 2022,4405.670715814322,5.627965745013171,BB Transition DUKE,43,,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,BS 5,,,From A25 DUKE,,,"Turnover, Interception",,,,,,,,,,,To A25 DUKE,", , , Home Game, Q4, DUKE 0 - 1  BC, DUKE 11v11 BC, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4414.658759158999,11.594999894326975,BB Transition DUKE,44,,,,,BW AMid BC,,,BL DMid DUKE,,,,,,,,,From D25 BC,From DMid DUKE,,,"Turnover, Interception",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, DUKE 0 - 1  BC, BW1 BC, Q4, Start Interception, DUKE 11v11 BC, Start AMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4515.43128841566,21.474706543343927,BB Transition DUKE,45,,,,,,,,,,,,,,NewBS DMid DUKE,,,From D25 BC,"From AMid DUKE, From AMid DUKE",,,,Free Hit,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To DMid DUKE",", , , , , , Home Game, DUKE 0 - 1  BC, Q4, DUKE 11v11 BC, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4580.1900737846545,7.121079016006661,BB Transition DUKE,46,,,,,,,,,,,,,,NewBS AMid DUKE,,,From DMid BC,,,,,Sideline,,,,,,,,,,To AMid DUKE,", , Home Game, DUKE 0 - 1  BC, Q4, DUKE 11v10 BC, Start Interception, Start AMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4707.3897734933325,8.883812040333396,BB Transition DUKE,47,,,,,,,,,,,,,,NewBS AMid DUKE,,,From DMid BC,,,,,Free Hit,,,,,,,,,,To AMid DUKE,", , Home Game, DUKE 0 - 1  BC, BW2 BC, Q4, Start Interception, DUKE 11v11 BC, Start AMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4751.917711330992,12.00590986367115,BB Transition DUKE,48,,,,,,,,,,,,,,NewBS A25 DUKE,,,"From DMid BC, From DMid BC",,,,,Free Hit,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , Home Game, DUKE 0 - 1  BC, Q4, DUKE 11v11 BC, BW3 DUKE, Start D25 BC, BS1 BC, Regular Season, Out of Conf",,
video 23 09 2022,4803.680814620999,8.856876230674061,BB Transition DUKE,49,,,,,BW DMid BC,,,BL AMid DUKE,,,,,,,,,From D25 BC,From AMid DUKE,,,"Turnover, Interception",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , Home Game, DUKE 0 - 1  BC, Q4, DUKE 11v11 BC, Start Interception, BW3 DUKE, Start AMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,4814.7767931956605,12.679934872345257,BB Transition DUKE,50, ,,,,,,,,,,,,,,,Left,,"From A25 DUKE, From A25 DUKE",,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , , , Home Game, Q4, DUKE 0 - 1  BC, DUKE 11v11 BC, BW4 DUKE, Start A25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,5050.86734572133,6.8418446323230455,BB Transition DUKE,51,,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,,,From D25 BC,,,,"Duel Lost, Turnover",,,,,,,,,,,To A25 DUKE,", , , Home Game, Q4, BW1 BC, DUKE 11v11 BC, DUKE 0 - 1  BC, Start A25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,5072.870341039658,21.018667153337447,BB Transition DUKE,52,,,,,,,,,,,,,,NewBS AMid DUKE,,,From D25 BC,From DMid DUKE,,,,Sideline,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , Home Game, DUKE 0 - 1  BC, Q4, DUKE 11v11 BC, Start Interception, BW2 DUKE, Start DMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,5174.823235699657,11.538288532337901,BB Transition DUKE,53, ,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,,Middle,From D25 BC,"From AMid DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Duel Lost, Turnover",,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , Home Game, DUKE 0 - 1  BC, Q4, DUKE 10v11 BC, Start Interception, Start AMid DUKE, Regular Season, Out of Conf",,
video 23 09 2022,5189.036241009003,11.670474932338038,BB Transition DUKE,54,,,,,,,,,,,,,,,,,From D25 BC,From A25 DUKE,,"CE DUKE, PC Win DUKE, CE DUKE, PC Win DUKE",,,,,,,,,,,,"To A25 DUKE, To Circle DUKE",", , Home Game, Q4, BW1 BC, DUKE 10v11 BC, DUKE 0 - 1  BC, Start A25 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,150.62178864565269,4.680137074687337,BB DUKE,1,,,,,BW AMid BC,,,BL DMid DUKE,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,To DMid DUKE,", , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,213.47605976899754,14.821615587336908,BB DUKE,2,,,,,,,,,TOW AMid BC,,,TO DMid DUKE,,,BS 1,,,From D25 DUKE,,,"Ball Out, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,296.2708488006653,9.341066912324095,BB DUKE,3,,,,,BW A25 BC,,,BL D25 DUKE,,,,,,,BS 1,,,,,,"Duel Lost, Turnover",,,,,,,,,,,To D25 DUKE,", , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,310.1600034339963,30.260079828993696,BB DUKE,4,,,,,BW AMid BC,,,BL DMid DUKE,,,,,,,BS 2,,,"From DMid DUKE, From DMid DUKE, From D25 DUKE, From D25 DUKE",,,"End Line, Turnover",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,402.2646387949947,13.751551678997203,BB DUKE,5,,,,,BW A25 BC,,,BL D25 DUKE,,,,,,,BS 2,,,"From DMid DUKE, From D25 DUKE",,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,464.6639900339999,14.68850707033323,BB DUKE,6,,,,,BW DMid BC,,,BL AMid DUKE,,,,,,,BS 1,,,"From D25 DUKE, From DMid DUKE",,,"Turnover, Interception",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,494.6152940613236,12.528032375670364,BB DUKE,7,,,,,BW AMid BC,,,BL DMid DUKE,,,,,,,BS 2,,,"From DMid DUKE, From D25 DUKE",,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,524.0515489646556,10.031000635005967,BB DUKE,8,,,,,BW AMid BC,,,BL DMid DUKE,,,,,,,BS 2,,,,,,"Turnover, Interception",,,,,,,,,,,To DMid DUKE,", , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,597.8266527223159,16.466010510680917,BB DUKE,9,,,,,,,,,TOW DMid BC,,,TO AMid DUKE,,,BS 2,,,From DMid DUKE,,,"Ball Out, Turnover",,,,,,,,,,,"To DMid DUKE, To AMid DUKE",", , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,659.6361247339927,11.16080357032672,BB DUKE,10,,,,,,,,,TOW AMid BC,,,TO DMid DUKE,,,BS 2,,,,,,"Turnover, Foul Against",,,,,,,,,,,To DMid DUKE,", , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,687.1599349856591,8.223032005998562,BB DUKE,11,,,,,BW DMid BC,,,BL AMid DUKE,,,,,,,BS 3,,,,,,"End Line, Turnover",,,,,,,,,,,To AMid DUKE,", , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,743.6596346556656,11.243895735659521,BB DUKE,12,,,,,BW DMid BC,,,BL AMid DUKE,,,,,,,BS 4,,,"From , From A25 DUKE",,,"End Line, Turnover",,,,,,,,,LC DUKE,,"To A25 DUKE, To AMid DUKE",", , , , , , Home Game, DUKE 0 - 0  BC, Q1, DUKE 11v11 BC, Start LC DUKE, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,784.1603743553299,14.866226284997538,BB DUKE,13, ,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,BS 4,Right,,From A25 DUKE,,,"Turnover, Interception",,,,,,,,,,,To A25 DUKE,", , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,842.0255527959906,12.719649059019844,BB DUKE,14,,,,,,,,,,,,,,NewBS A25 DUKE,BS 2,,,"From DMid DUKE, From AMid DUKE",,,,Free Hit,,,,,,,,,,"To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,860.3609738886572,21.717608039667084,BB DUKE,15,,,,,,,,,,,,,,NewBS AMid DUKE,BS 4,,,From A25 DUKE,,,,Free Hit,,,,,,,,,,"To A25 DUKE, To AMid DUKE",", , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW4 DUKE, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,880.8793509326651,5.116649743325638,BB DUKE,16,,,,,BW DMid BC,,,BL AMid DUKE,,,,,,,BS 3,,,,,,"Turnover, Interception",,,,,,,,,,,To AMid DUKE,", , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,901.9802580436613,16.28238054700205,BB DUKE,17,,,,,BW A25 BC,,,BL D25 DUKE,,,,,,,BS 1,,,"From D25 DUKE, From DMid DUKE",,,"Turnover, Interception",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To D25 DUKE",", , , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,928.5857242103277,24.360176658660407,BB DUKE,18, ,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,BS 2,Left,,"From DMid DUKE, From D25 DUKE, From D25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1007.5291984943276,12.29453826265717,BB DUKE,19,,,,,BW AMid BC,,,BL DMid DUKE,,,,,,,BS 1,,,From D25 DUKE,,,"Turnover, Interception",,,,,,,,,,,"To D25 DUKE, To DMid DUKE",", , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1265.8474460696605,19.344486177336194,BB DUKE,20,,,,,BW AMid BC,,,BL DMid DUKE,,,,,,,BS 2,,,"From DMid DUKE, From D25 DUKE",,,"Turnover, Interception",,,,,,,,,,,"To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , , Home Game, Q1, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1342.1019978669863,16.198729940686462,BB DUKE,21,,,,,,,,,TOW A25 BC,,,TO D25 DUKE,,,BS 1,,,,,,"Turnover, Foul Against",,,,,,,,,,,To D25 DUKE,", , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1373.988164235987,29.0650098546721,BB DUKE,22, ,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,BS 1,Right,,"From D25 DUKE, From DMid DUKE, From DMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, End Line, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1431.046763558658,6.6455462810004065,BB DUKE,23,,,,,,,,,TOW DMid BC,,,TO AMid DUKE,,,BS 3,,,From AMid DUKE,,,"Turnover, Foul Against",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1448.5107165743257,19.25576883699955,BB DUKE,24,,,,,,,,,,,,,,NewBS AMid DUKE,BS 3,,,"From AMid DUKE, From DMid DUKE",,,,Sideline,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1473.3218390239933,10.490744810665774,BB DUKE,25,,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,BS 3,,,From AMid DUKE,,,"Duel Lost, Turnover",,,,,,,,,,,"To AMid DUKE, To A25 DUKE",", , , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1576.493842736655,24.422551630005955,BB DUKE,26,,,,,,,,,TOW A25 BC,,,TO D25 DUKE,,,BS 1,,,,,,"Ball Out, Turnover",,,,,,,,,,,To D25 DUKE,", , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1603.6321039826582,4.70522741399418,BB DUKE,27,,,,,BW A25 BC,,,BL D25 DUKE,,,,,,,BS 1,,,,,,"Turnover, Interception",,,,,,,,,,,To D25 DUKE,", , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1634.1385962566628,15.114732335999634,BB DUKE,28, ,,,,,,,,,,,,,NewBS A25 DUKE,BS 3,Right,,"From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, Shot DUKE, CE DUKE, Chance DUKE",,Long Corner,,,,,,,,,,"To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1648.6000894886588,14.969403790001024,BB DUKE,29,,,,,BW D25 BC,,,BL A25 DUKE,,,,,,,BS 4,,,From ,,,"Duel Lost, Turnover",,,,,,,,,LC DUKE,,To A25 DUKE,", , , , , Home Game, DUKE 0 - 0  BC, Q2, DUKE 11v11 BC, Start LC DUKE, Start LC DUKE, BS4 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1714.0859074166576,5.516173679005988,BB DUKE,30,,,,,BW AMid BC,,,BL DMid DUKE,,,,,,,BS 2,,,,,,"Duel Lost, Turnover",,,,,,,,,,,To DMid DUKE,", , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1725.812822488992,8.857450518348742,BB DUKE,31,,,,,,,,,,,,,,NewBS DMid DUKE,BS,,From AMid BC,"From D25 DUKE, From D25 DUKE",,,,Free Hit,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , Home Game, Q2, BW3 BC, DUKE 11v11 BC, DUKE 0 - 0  BC, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1733.9193796583236,19.367639740665027,BB DUKE,32,,,,,,,,,,,,,,NewBS AMid DUKE,BS 3,,,"From AMid DUKE, From DMid DUKE",,,,Free Hit,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE",", , , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,1752.7029522426492,19.43312327335184,BB DUKE,33,,,,,,,,,TOW D25 BC,,,TO A25 DUKE,,,BS 3,,,"From AMid DUKE, From DMid DUKE, From DMid DUKE",,,"Turnover, Foul Against",,,,,,,,,,,"To AMid DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE",", , , , , , , Home Game, Q2, DUKE 0 - 0  BC, DUKE 11v11 BC, BW3 DUKE, Start AMid DUKE, BS3 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,2015.487696180002,15.567498883669941,BB DUKE,34,,,,,,,,,,,,,,NewBS D25 DUKE,BS,,,From DMid DUKE,,,,Free Hit,,,,,,,,,,"To DMid DUKE, To D25 DUKE",", , , , Home Game, Q2, DUKE 0 - 1  BC, DUKE 11v11 BC, BW2 DUKE, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,2032.671064531326,14.483604482669989,BB DUKE,35,,,,,,,,,TOW AMid BC,,,TO DMid DUKE,,,BS 1,,,"From D25 DUKE, From DMid DUKE, From DMid DUKE",,,"Ball Out, Turnover",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To D25 DUKE, To DMid DUKE",", , , , , , , Home Game, Q2, DUKE 0 - 1  BC, DUKE 11v11 BC, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,2100.4707085883338,25.345297643979848,BB DUKE,36, ,,,,,,,,TOW D25 BC,,,TO A25 DUKE,,,BS 1,Middle,,"From D25 DUKE, From D25 DUKE, From AMid DUKE, From A25 DUKE, From A25 DUKE",,"CE DUKE, CE DUKE","ACE-0 DUKE, Turnover, Foul Against",,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE, To A25 DUKE, To Circle DUKE",", , , , , , , , , Home Game, Q2, DUKE 0 - 1  BC, DUKE 11v11 BC, BW1 DUKE, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
video 23 09 2022,2157.7838946996526,17.96330504035359,BB DUKE,37,,,,,,,,,,,,,,NewBS AMid DUKE,BS,,From A25 BC,"From D25 DUKE, From D25 DUKE",,,,Free Hit,,,,,,,,,,"To D25 DUKE, To DMid DUKE, To AMid DUKE",", , , , Home Game, Q2, DUKE 0 - 1  BC, DUKE 11v11 BC, Start D25 DUKE, BS1 DUKE, Regular Season, Out of Conf",,
