Timeline,Start time,Duration,Row,Instance number, ,25 Build Up,Attack,BS,BS Outcome - Direct Ball Win DUKE,BS Outcome - Direct Ball Win UMD,BS Outcome - Direct turnover DUKE,BS Outcome - Direct turnover UMD,BS Outcome - In Direct Ball Win DUKE,BS Outcome - In Direct Ball Win UMD,BS Outcome - In Direct turnover DUKE,BS Outcome - In Direct turnover UMD,BS Outcome - New BS DUKE,BS Outcome - New BS UMD,Ball Start,Circle Entry,From Zone DUKE,From Zone UMD,Goal Type,Outcome +,Outcome -,Outcome Neutral,Presses,Scouting,Set Piece,Shoot Out,Shoot Out Score,Shoot Outs,Start Type DUKE,Start Type UMD,To Zone DUKE,To Zone UMD,Ungrouped,Notes,Flags
Duke vs UMD,5390.6955785729915,14.50466046101883,AMid UMD,70, ,,,,,,,,,,,,,,,Middle,,"From DMid UMD, From AMid UMD, From AMid UMD, From AMid UMD",ACE,"CE UMD, Chance UMD, CE UMD, Shot UMD, CE UMD, Goal UMD, CE UMD",,,,,,,,,,,"To Circle UMD, To Circle UMD",To AMid UMD,", , , , Home Game, DUKE 1 - 4  UMD, Q4, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5479.198470375994,4.900624499009609,AMid UMD,71,,,,,,,,,,,,,,,,,,From DMid UMD,,,,,,,,,,,,,,To AMid UMD,", Home Game, DUKE 1 - 5  UMD, Q4, DUKE 11v11 UMD, Start D25 UMD, BS1 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5851.699007862985,7.367936581459617,AMid UMD,72,,,,,,,,,,,,,,NewBS AMid UMD,,,,From DMid UMD,,,,Free Hit,,,,,,,,,,To AMid UMD,", , Home Game, DUKE 2 - 6  UMD, Q4, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5857.066944444445,8.63245560854375,AMid UMD,73,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,,To AMid UMD,", , Home Game, Q4, DUKE 2 - 6  UMD, DUKE 11v11 UMD, BW3 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5902.3489,7.950441023986059,AMid UMD,74,,,,,,,,,TOW DMid DUKE,,,TO AMid UMD,,,,,From D25 DUKE,,,,"Foul Against, Turnover",,,,,,,,,,,To AMid UMD,", , , Home Game, DUKE 2 - 6  UMD, Q4, DUKE 11v11 UMD, Start Interception, BW3 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,6100.138822222222,4.960260101778658,AMid UMD,75,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,,To AMid UMD,", , Home Game, Q4, DUKE 2 - 6  UMD, DUKE 11v11 UMD, BW3 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,6144.898475280005,7.404425761995299,AMid UMD,76,,,,,,,,,,,,,,NewBS AMid UMD,,,,From DMid UMD,,,,Sideline,,,,,,,,,,To AMid UMD,", , Home Game, DUKE 2 - 6  UMD, Q4, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,6150.982733947997,8.435921607558157,AMid UMD,77,,,,,,,,,,,,,,,BS 3,,,,,,,,,,,,,,,,,To AMid UMD,", , Home Game, Q4, DUKE 2 - 6  UMD, DUKE 11v11 UMD, BW3 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,285.49871292599676,10.401752061007983,A25 UMD,1,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, Q1, DUKE 0 - 0  UMD, DUKE 11v11 UMD, Start D25 UMD, BS1 UMD, Regular Season, Out of Conf",,
Duke vs UMD,294.59906222900366,19.201852091992578,A25 UMD,2, ,,,,,,,,,,,,,NewBS A25 UMD,BS 5,Middle,,"From A25 UMD, From A25 UMD",,"CE UMD, Chance UMD, CE UMD, Shot UMD",,Long Corner,,,,,,,,,To Circle UMD,To A25 UMD,", , , , , Home Game, Q1, DUKE 0 - 0  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,331.03725555555553,3.217700000000036,A25 UMD,3,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,,,From ,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 UMD,", , , Home Game, DUKE 0 - 0  UMD, Q1, Start LC UMD, BW4 UMD, DUKE 11v11 UMD, Start LC UMD, Regular Season, Out of Conf",,
Duke vs UMD,350.19832529500127,6.601015631985206,A25 UMD,4, ,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,Middle,,"From AMid UMD, From A25 UMD, From A25 UMD",,"CE UMD, CE UMD","ACE-0 UMD, Turnover, End Line",,,,,,,,,,To Circle UMD,To A25 UMD,", , , , , Home Game, DUKE 0 - 0  UMD, BW3 UMD, Q1, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,699.4974196209978,8.198841240990532,A25 UMD,5, ,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,Left,,"From AMid UMD, From A25 UMD, From A25 UMD",,"CE UMD, CE UMD","ACE-0 UMD, Turnover, End Line",,,,,,,,,,To Circle UMD,To A25 UMD,", , , , , Home Game, DUKE 1 - 0  UMD, Q1, BW3 UMD, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,918.4993731679884,4.200419324994755,A25 UMD,6,,,,,BW DMid DUKE,,,BL AMid UMD,,,,,,,,,,From AMid UMD,,,"Turnover, End Line",,,,,,,,,,,To A25 UMD,", , , Home Game, Q1, BW1 UMD, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start D25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,935.0989557199958,9.277906882997172,A25 UMD,7,,,,,,,,,,,,,,,BS 4,,,,,,,,,,,,,,,,,To A25 UMD,", , Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,946.2127111111112,16.88730235887988,A25 UMD,8, ,,,,,,,,,,,,,,,Left,,"From AMid UMD, From A25 UMD, From A25 UMD",,"PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,To A25 UMD,", , , Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1105.8181222222222,2.681377065782499,A25 UMD,9,,,,,,,,,,,,,,NewBS AMid UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, Q1, BW3 UMD, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,1107.7296333333334,5.271690994668916,A25 UMD,10, ,,,,,,,,,,,,,NewBS A25 UMD,BS 4,Middle,,"From A25 UMD, From A25 UMD",,"CE UMD, Chance UMD, CE UMD, Shot UMD",,Long Corner,,Show - Tendency,,,,,,,To Circle UMD,To A25 UMD,", , , , , Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1126.2978626199958,12.93239293555962,A25 UMD,11,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,BS 4,,,,,,"Turnover, Interception",,,,,,,,,,,To A25 UMD,", , , , Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1615.098572164996,9.999578276001785,A25 UMD,12, ,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,Left,,"From AMid UMD, From A25 UMD, From A25 UMD",,Circle Pass UMD,"Turnover, End Line",,,,,,,,,,,To A25 UMD,", , , , , Home Game, Q2, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1681.5650211119998,5.234190187991771,A25 UMD,13,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,,,From AMid UMD,,,"Turnover, End Line",,,,,,,,,,,To A25 UMD,", , , Home Game, Q2, BW1 UMD, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start D25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1725.6613489729978,9.338928449994683,A25 UMD,14,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, Q2, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1739.3806222222222,8.736724016773678,A25 UMD,15,,,,,,,,,TOW D25 DUKE,,,TO A25 UMD,,,,,,,,,"Foul Against, Turnover",,,,,,,,,,,To A25 UMD,", , , , Home Game, Q2, DUKE 1 - 0  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1790.0987057489956,12.501743220012258,A25 UMD,16,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, Q2, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,1801.3636719809986,15.737237331003598,A25 UMD,17, ,,,,,,,,,,,,,,BS 5,Middle,,"From A25 UMD, From A25 UMD",,"PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,Show - Tendency,,,,,,,To Circle UMD,To A25 UMD,", , , , Home Game, Q2, DUKE 1 - 0  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2072.1987751279867,7.101141816013751,A25 UMD,18,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Long Corner,,,,,,,,,,To A25 UMD,", , Home Game, DUKE 1 - 1  UMD, Q2, DUKE 11v11 UMD, Start D25 UMD, BS1 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2183.4147333333335,4.585368321660553,A25 UMD,19,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, Q2, DUKE 1 - 1  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2188.5986145049937,13.1748573179907,A25 UMD,20,,,,,,,,,,,,,,,BS 5,,,,,,,,,Show - Tendency,,,,,,,,To A25 UMD,", , Home Game, Q2, DUKE 1 - 1  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2204.8994984899846,12.200826389003396,A25 UMD,21, ,,,,,,,,,,,,,NewBS A25 UMD,,Middle,,"From AMid UMD, From A25 UMD",,,,Long Corner,,Show - Tendency,,,,,,,,To A25 UMD,", , , Home Game, Q2, BW4 UMD, DUKE 1 - 1  UMD, DUKE 11v11 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2232.4994193220014,11.041780677998759,A25 UMD,22, ,,,,,,,,,,,,,,,Middle,,"From AMid UMD, From A25 UMD, From A25 UMD",ACE,"CE UMD, Goal UMD, CE UMD",,,,Show - Tendency,,,,,,,To Circle UMD,To A25 UMD,", , , Home Game, DUKE 1 - 1  UMD, Q2, Start LC UMD, DUKE 11v11 UMD, Start LC UMD, Regular Season, Out of Conf",,
Duke vs UMD,2664.0996824809913,20.739017519008485,A25 UMD,23, ,,,,,,,,,,,,,,,Right,,"From AMid UMD, From A25 UMD, From A25 UMD, From A25 UMD",,"CE UMD, Chance UMD, CE UMD, Shot UMD, PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,Show - Tendency,,,,,,,"To Circle UMD, To Circle UMD",To A25 UMD,", , , , Home Game, Q2, BW3 UMD, DUKE 1 - 2  UMD, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,3665.0837,2.0,A25 UMD,24,,,,,,,,,,,,,,NewBS AMid UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,3665.0837,7.269177777777713,A25 UMD,25,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,BS 4,,,,,,"Turnover, Interception",,,,,,,,,,,To A25 UMD,", , , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,3705.1992722189952,8.100543267998546,A25 UMD,26,,,,,,,,,,,,,,NewBS A25 UMD,,,,From DMid UMD,,,,Sideline,,,,,,,,,,To A25 UMD,", , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,3712.0994981869976,8.37077959078033,A25 UMD,27,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,BS 4,,,,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 UMD,", , , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,3783.2971329950005,4.455033671666115,A25 UMD,28,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,,,From AMid UMD,,,"Turnover, Interception",,,,,,,,,,,To A25 UMD,", , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,3979.3959895289963,3.5037349620024543,A25 UMD,29,,,,,BW DMid DUKE,,,BL AMid UMD,,,,,,,,,,From AMid UMD,,,"Turnover, End Line",,,,,,,,,,,To A25 UMD,", , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,3998.3997979989913,3.674846445453113,A25 UMD,30,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,,,From AMid UMD,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 UMD,", , , Home Game, DUKE 1 - 2  UMD, BW3 UMD, Q3, DUKE 11v11 UMD, Start AMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,4127.5498333333335,6.750604430679232,A25 UMD,31,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Sideline,,,,,,,,,,To A25 UMD,", , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, Start D25 UMD, BS1 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4132.999595179991,7.241138153342035,A25 UMD,32,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,BS 4,,,,,,"Turnover, Interception",,,,,,,,,,,To A25 UMD,", , , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4216.799864625992,9.601076965001994,A25 UMD,33,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Sideline,,,,,,,,,,To A25 UMD,", , Home Game, DUKE 1 - 2  UMD, BW2 UMD, Q3, DUKE 11v11 UMD, Start DMid UMD, Regular Season, Out of Conf",,
Duke vs UMD,4225.097810700993,7.800663740998971,A25 UMD,34,,,,,,,,,,,,,,,BS 4,,,,,,,,,,,,,,,,,To A25 UMD,", , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4273.599278401996,8.200916745013274,A25 UMD,35,,,,,,,,,,,,,,NewBS A25 UMD,,,,From DMid UMD,,,,Long Corner,,,,,,,,,,To A25 UMD,", , Home Game, DUKE 1 - 2  UMD, Q3, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4295.499335787993,5.601193568008966,A25 UMD,36,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, DUKE 1 - 2  UMD, Q3, Start LC UMD, DUKE 11v11 UMD, Start LC UMD, Regular Season, Out of Conf",,
Duke vs UMD,4299.89758287099,11.854894906788104,A25 UMD,37,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,BS 5,,,,,,"Turnover, Interception",,,,,,,,,,,To A25 UMD,", , , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4320.885266666667,5.0324111111103775,A25 UMD,38,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,,,,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 UMD,", , , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4406.648098496993,7.252049293002528,A25 UMD,39,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, Q3, BW1 UMD, DUKE 1 - 2  UMD, DUKE 11v11 UMD, Start D25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4412.596283017989,12.423866567019104,A25 UMD,40,,,,,,,,,,,,,,NewBS A25 UMD,BS 5,,,,,,,Free Hit,,,,,,,,,,To A25 UMD,", , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4423.2816541239945,12.518529297000896,A25 UMD,41, ,,,,,,,,,,,,,,BS 5,Right,,"From A25 UMD, From A25 UMD",,"CE UMD, CE UMD",ACE-0 UMD,,,,,,,,,,To Circle UMD,To A25 UMD,", , , , Home Game, Q3, DUKE 1 - 2  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4439.4521,9.648769180000272,A25 UMD,42, ,,,,,,,,,,,,,,,Middle,,"From , From A25 UMD, From A25 UMD",ACE,"CE UMD, Goal UMD, CE UMD",,,,"Show - Press, Show - Tendency",,,,,,,To Circle UMD,To A25 UMD,", , , Home Game, DUKE 1 - 2  UMD, Q3, Start LC UMD, DUKE 11v11 UMD, Start LC UMD, Regular Season, Out of Conf",,
Duke vs UMD,4563.398547965984,7.387274256238015,A25 UMD,43,,,,,,,,,,,,,,,BS 4,,,,,,,,,,,,,,,,,To A25 UMD,", , Home Game, Q3, DUKE 1 - 3  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,4756.900060467999,9.19979518600121,A25 UMD,44, ,,,,,,,,,,,,,,,Left,,"From AMid UMD, From A25 UMD, From A25 UMD",,"PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,To A25 UMD,", , , Home Game, Q4, DUKE 1 - 3  UMD, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5031.498884197992,8.397671357563922,A25 UMD,45,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, Q4, DUKE 1 - 4  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5037.896555555556,18.563755555554962,A25 UMD,46, ,,,,,,,,TOW D25 DUKE,,,TO A25 UMD,,,BS 5,Right,,"From A25 UMD, From A25 UMD",,"CE UMD, Chance UMD, CE UMD, Shot UMD","Foul Against, Turnover",,,Show - Tendency,,,,,,,To Circle UMD,To A25 UMD,", , , , , , Home Game, Q4, DUKE 1 - 4  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5088.998179934003,8.49032529500164,A25 UMD,47, ,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,Middle,,"From AMid UMD, From A25 UMD, From A25 UMD",,"CE UMD, CE UMD","ACE-0 UMD, Turnover, Interception",,,Show - Press,,,,,,,To Circle UMD,To A25 UMD,", , , , , Home Game, Q4, DUKE 1 - 4  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5102.498594759989,9.201439505000963,A25 UMD,48,,,,,,,,,,,,,,NewBS A25 UMD,BS 4,,,,,,,Free Hit,,,,,,,,,,To A25 UMD,", , , Home Game, Q4, DUKE 1 - 4  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5110.898435982993,9.40178883700446,A25 UMD,49, ,,,,,,,,,,,,,,BS 4,Middle,,"From A25 UMD, From A25 UMD",,"PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,Show - Tendency,,,,,,,To Circle UMD,To A25 UMD,", , , , Home Game, Q4, DUKE 1 - 4  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, BS4 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5368.502592368995,14.167196519894787,A25 UMD,50, ,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,,Right,,"From AMid UMD, From A25 UMD, From A25 UMD",,"CE UMD, CE UMD","ACE-0 UMD, Turnover, Interception",,,,,,,,,,To Circle UMD,To A25 UMD,", , , , , Home Game, DUKE 1 - 4  UMD, Q4, DUKE 11v11 UMD, Start DMid UMD, BS2 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5482.099094875003,13.300736208989292,A25 UMD,51, ,,,,,,,,,,,,,,,Middle,,"From AMid UMD, From A25 UMD, From A25 UMD, From A25 UMD",,"CE UMD, Chance UMD, CE UMD, Shot UMD, PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,,,,,,,,"To Circle UMD, To Circle UMD",To A25 UMD,", , , , Home Game, DUKE 1 - 5  UMD, Q4, DUKE 11v11 UMD, Start D25 UMD, BS1 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5863.6994000529885,9.166633280345195,A25 UMD,52,,,,,,,,,,,,,,NewBS A25 UMD,,,,From AMid UMD,,,,Free Hit,,,,,,,,,,To A25 UMD,", , Home Game, DUKE 2 - 6  UMD, Q4, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,5870.866033333334,15.170766666666168,A25 UMD,53,,,,,BW D25 DUKE,,,BL A25 UMD,,,,,,,BS 5,,,,,,"Turnover, Duel Lost",,,,,,,,,,,To A25 UMD,", , , , Home Game, Q4, DUKE 2 - 6  UMD, DUKE 11v11 UMD, BW4 UMD, Start A25 UMD, Regular Season, Out of Conf",,
Duke vs UMD,6103.099082324001,6.999906722991,A25 UMD,54, ,,,,,,,,TOW D25 DUKE,,,TO A25 UMD,,,,Middle,,"From AMid UMD, From A25 UMD, From A25 UMD",,"CE UMD, CE UMD","ACE-0 UMD, Foul Against, Turnover",,,,,,,,,,To Circle UMD,To A25 UMD,", , , , , Home Game, DUKE 2 - 6  UMD, Q4, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,6157.418655555555,10.082005338455929,A25 UMD,55, ,,,,,,,,,,,,,,,Middle,,"From AMid UMD, From A25 UMD, From A25 UMD",,"PC Win UMD, CE UMD, CE UMD, PC Win UMD",,,,,,,,,,,To Circle UMD,To A25 UMD,", , , Home Game, Q4, DUKE 2 - 6  UMD, DUKE 11v11 UMD, Start AMid UMD, BS3 UMD, Regular Season, Out of Conf",,
Duke vs UMD,2242.5412,205.62842222222207,Deadball,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5234.498687055991,111.15501294400929,Deadball,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,5682.098379998993,52.085715046001496,Deadball,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,402.3984744559911,11.401510032007025,PC Win DUKE,1,,,,,,,,,,,,,,,,,From A25 DUKE,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, Q1, BW4 DUKE, DUKE 0 - 0  UMD, DUKE 11v11 UMD, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,773.2011666666667,10.998746583334196,PC Win DUKE,2,,,,,,,,,,,,,,,,,From A25 DUKE,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, Q1, DUKE 1 - 0  UMD, DUKE 11v11 UMD, Start A25 DUKE, BS4 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,5227.729444444444,10.671059784555837,PC Win DUKE,3,,,PC Win,,,,,,,,,,,,,,From A25 DUKE,,,,,,,,,,,,,,,,", Home Game, Q4, BW4 DUKE, DUKE 1 - 4  UMD, DUKE 11v11 UMD, Start A25 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,5653.299668342993,11.800940583010743,PC Win DUKE,4,,,,,,,,,,,,,,,,,From A25 DUKE,,,"CE DUKE, PC Win DUKE",,,,,,,,,,,To Circle DUKE,,", Home Game, DUKE 1 - 6  UMD, Q4, DUKE 11v11 UMD, Start DMid DUKE, BS2 DUKE, Regular Season, Out of Conf",,
Duke vs UMD,461.59977392198226,12.200462180012039,PC DUKE,1,,,,,,,,,,,,,,,,,,,PC,", Goal DUKE, ",,,,,PC,,,,,,To Circle DUKE,,", , , , Home Game, DUKE 0 - 0  UMD, Q1, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,837.1989165099965,9.900865024001064,PC DUKE,2,,,,,,,,,,,,,,,,,,,,,"Foul Against, Turnover",,,,PC,,,,,,,,", , , , , , Home Game, DUKE 1 - 0  UMD, Q1, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,5785.097880917999,15.40290548099074,PC DUKE,3,,,,,,,,,,,,,,,,,,,PC,", Goal DUKE, ",,,,,PC,,,,,,To Circle DUKE,,", , , , Home Game, DUKE 1 - 6  UMD, Q4, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,454.9986033509954,18.80163275099892,Goal DUKE,1,,,,,,,,,,,,,,,,,,,PC,"Goal DUKE, ",,,,,,,,,,,To Circle DUKE,,", , Home Game, DUKE 0 - 0  UMD, Q1, DUKE 11v11 UMD, PC, Regular Season, Out of Conf",,
Duke vs UMD,5779.655388888889,20.0,Goal DUKE,2,,,,,,,,,,,,,,,,,,,PC,"Goal DUKE, ",,,,,,,,,,,To Circle DUKE,,", ",,
Duke vs UMD,333.25495555555557,12.951544444444437,DUKE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,366.09889887299346,15.999662651002268,DUKE,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,407.6770222222222,64.92167021476308,DUKE,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duke vs UMD,499.30415555555555,7.5942703694370834,DUKE,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
